"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"offsides",760450,"2026-06-21","Cape Verde","Uruguay",0,1,1.87269938650307,1.64723926380368,1.5184312642572,1.87269938650307,1.64723926380368,1.5184312642572,2,0.311858132524504,0.200994759791648
"offsides",760451,"2026-06-21","Belgium","Iran",3,11,1.26476226993865,1.64723926380368,1.49372548739086,2.35186921231756,1.94169659360527,2.08166497727452,1,0.0796969039788363,0.0504157841789181
"offsides",760451,"2026-06-21","Iran","Belgium",4,7,1.6030163599182,1.64723926380368,1.61854502444834,2.89352187271289,2.828890241583,2.87048840429803,2,0.274531053259496,0.26932070698857
"offsides",760452,"2026-06-21","New Zealand","Egypt",3,1,1.37269938650307,1.64723926380368,1.52497020962212,2.21412138668652,1.94169659360527,2.05080505326652,1,0.064222685564097,0.0473617461557085
"offsides",760452,"2026-06-21","Egypt","New Zealand",0,4,1.47068847989093,1.64723926380368,1.68953795579728,1.47068847989093,1.64723926380368,1.68953795579728,1,0.593258503661996,0.664869332397597
"offsides",760453,"2026-06-21","Spain","Saudi Arabia",2,9,1.9454425942156,1.64723926380368,2.31178654994319,1.30761076267482,1.34218501807931,1.32889248278474,2,0.17721935791119,0.107679341768155
"offsides",760453,"2026-06-21","Saudi Arabia","Spain",3,7,1.3530163599182,1.64723926380368,1.20665310971831,2.23776650703642,1.94169659360527,2.43486107274722,1,0.066801301183362,0.0895188358484752
"offsides",760454,"2026-06-22","Norway","Senegal",0,1,1.38144841269841,1.6577380952381,1.74044289053979,1.38144841269841,1.6577380952381,1.74044289053979,1,0.560679833951455,0.679894771485603
"offsides",760454,"2026-06-22","Senegal","Norway",4,8,2.17605311355311,1.6577380952381,1.87393401952213,2.2440559939099,2.81397560572972,2.53982795054844,2,0.129921131448911,0.194659309404518
"offsides",760455,"2026-06-22","Jordan","Algeria",1,1,1.54811507936508,1.6577380952381,1.59540050325088,1.11107696628556,1.15228401527402,1.12827569931735,2,0.209898994369801,0.22427988928504
