match_id,date,actual,lambda_hier,lambda_baseline,threshold,nll_hier,nll_baseline,nll_global,brier_hier,brier_baseline
760447,2026-06-20,7.0,7.46200647770488,8.07670454545454,8,1.9183974385339413,1.978978354149639,2.1739757670232898,0.22070184529373482,0.31102238763881446
760448,2026-06-20,11.0,9.56366470925631,10.43880208333334,10,2.228291649769046,2.1402817673591485,2.3192126238851642,0.263747831732116,0.1635134823300989
760449,2026-06-21,8.0,10.03416355520025,9.077417470055511,9,2.1908014497142823,2.0357025123138275,2.040993397698207,0.450259698207424,0.3074734032385407
760450,2026-06-21,15.0,8.17340054346699,8.36269354367514,8,4.55939624532326,4.405256386175331,3.8827953937347743,0.1840665408471468,0.16287575555490344
760451,2026-06-21,6.0,7.34011941041582,7.978399795501019,8,1.9592399567672238,2.0972238206674607,2.4840213433354634,0.20414939077835467,0.29595780884146594
760452,2026-06-21,8.0,7.56294353068876,7.72869802317655,8,1.9814626708475291,1.973777591991663,2.0466798413765908,0.26567673080946613,0.2415009006143896
760453,2026-06-21,7.0,10.145340740237119,9.30360794624598,9,2.4514001832220433,2.2159533743674995,2.1754006163289876,0.4669064146761075,0.3406171281367893
760454,2026-06-22,9.0,8.47628378816466,8.90773809523809,9,2.042662177229028,2.027282444314112,2.0271505327577533,0.2770637498388452,0.2189018004241834
760455,2026-06-22,11.0,8.142809096054691,8.30357142857143,8,2.5766295408780877,2.522336411071038,2.316142985751558,0.18767150965915444,0.16928949142083696
760456,2026-06-22,4.0,8.638516766890241,9.48476890756302,9,3.1916470069178535,3.6640737815068354,3.4589822324737236,0.2458752309715729,0.36759775047615023
