season_year,data_source,match_id,match_date,competition_stage,team_code,team_name,opponent_code,opponent_name,is_home,goals,opponent_goals,result,total_shots,shots_on_target,blocked_shots,xg_total,fouls_committed,fouls_won,yellow_cards,red_cards,corners,offsides,passes,passes_completed,pass_pct,clearances,interceptions,possession_pct,saves,effective_tackles,venue,venue_city,referee_name,elo_pre,elo_diff_pre,neutral_pit
2018,statsbomb_event_data,8656,2018-07-11,Semi-finals,CRO,Croatia,ENG,England,TRUE,2,1,W,22,7,5,2.1413,26,12,2,0,8,1,656,492,75,21,6,,,,Stadion Luzhniki,,Cüneyt Çakιr,1991.0851,-43.294399999999996,True
2018,statsbomb_event_data,8656,2018-07-11,Semi-finals,ENG,England,CRO,Croatia,FALSE,1,2,L,11,1,4,0.5467,13,24,1,0,4,3,537,403,75,41,5,,,,Stadion Luzhniki,,Cüneyt Çakιr,2034.3795,43.294399999999996,True
2018,statsbomb_event_data,8657,2018-07-14,3rd Place Final,BEL,Belgium,ENG,England,TRUE,2,0,W,11,4,4,1.3207,12,4,1,0,4,1,499,427,85.6,21,9,,,,Saint-Petersburg Stadium ( Gazprom Arena ),,Alireza Faghani,2081.4255,80.76509999999985,True
2018,statsbomb_event_data,8657,2018-07-14,3rd Place Final,ENG,England,BEL,Belgium,FALSE,0,2,L,15,5,3,1.3354,4,11,2,0,5,0,685,619,90.4,8,13,,,,Saint-Petersburg Stadium ( Gazprom Arena ),,Alireza Faghani,2000.6604,-80.76509999999985,True
2018,statsbomb_event_data,8658,2018-07-15,Final,FRA,France,CRO,Croatia,TRUE,4,2,W,8,6,1,1.098,14,13,1,0,2,1,292,202,69.2,24,11,,,,Stadion Luzhniki,,Néstor Fabián Pitana,2146.4631,121.6588999999999,True
2018,statsbomb_event_data,8658,2018-07-15,Final,CRO,Croatia,FRA,France,FALSE,2,4,L,15,3,4,1.4803,14,14,1,0,6,0,554,448,80.9,13,6,,,,Stadion Luzhniki,,Néstor Fabián Pitana,2024.8042,-121.6588999999999,True
2022,statsbomb_event_data,3857254,2022-11-22,Group Stage,,Denmark,TUN,Tunisia,TRUE,0,0,D,11,5,2,1.5666,13,9,2,0,11,1,646,544,84.2,20,10,,,,Education City Stadium ,,César Arturo Ramos Palazuelos,2030.4424,215.49579999999992,True
2022,statsbomb_event_data,3857254,2022-11-22,Group Stage,TUN,Tunisia,,Denmark,FALSE,0,0,D,13,1,7,1.0599,10,13,1,0,9,1,417,315,75.5,33,12,,,,Education City Stadium ,,César Arturo Ramos Palazuelos,1814.9466,-215.49579999999992,True
2022,statsbomb_event_data,3857255,2022-12-01,Group Stage,JPN,Japan,ESP,Spain,TRUE,2,1,W,6,3,1,1.1578,11,8,3,0,0,2,253,177,70,22,14,,,,Sheikh Khalifa International Stadium,,Victor Miguel de Freitas Gomes,1895.6364,-224.62229999999977,True
2022,statsbomb_event_data,3857255,2022-12-01,Group Stage,ESP,Spain,JPN,Japan,FALSE,1,2,L,12,5,5,0.8577,8,11,0,0,2,2,1093,993,90.9,4,9,,,,Sheikh Khalifa International Stadium,,Victor Miguel de Freitas Gomes,2120.2587,224.62229999999977,True
2022,statsbomb_event_data,3857256,2022-12-02,Group Stage,,Serbia,SUI,Switzerland,TRUE,2,3,L,12,4,2,1.189,21,14,7,0,2,0,521,407,78.1,9,5,,,,Stadium 974,,Fernando Andrés Rapallini,1927.8324,-45.9534000000001,True
2022,statsbomb_event_data,3857256,2022-12-02,Group Stage,SUI,Switzerland,,Serbia,FALSE,3,2,W,14,7,4,3.1035,14,20,4,0,0,0,445,346,77.8,27,18,,,,Stadium 974,,Fernando Andrés Rapallini,1973.7858,45.9534000000001,True
2022,statsbomb_event_data,3857257,2022-11-30,Group Stage,AUS,Australia,,Denmark,TRUE,1,0,W,8,4,3,0.4697,12,9,2,0,2,1,350,219,62.6,29,11,,,,Al Janoub Stadium   ,,Mustapha Ghorbal,1837.3731,-150.59519999999998,True
2022,statsbomb_event_data,3857257,2022-11-30,Group Stage,,Denmark,AUS,Australia,FALSE,0,1,L,14,4,5,0.7372,10,11,1,0,6,3,715,590,82.5,27,12,,,,Al Janoub Stadium   ,,Mustapha Ghorbal,1987.9683,150.59519999999998,True
2022,statsbomb_event_data,3857258,2022-11-24,Group Stage,BRA,Brazil,,Serbia,TRUE,2,0,W,23,9,5,2.1239,8,11,0,0,5,1,618,539,87.2,22,8,,,,Lusail Stadium,,Alireza Faghani,2229.9314,268.30219999999986,True
2022,statsbomb_event_data,3857258,2022-11-24,Group Stage,,Serbia,BRA,Brazil,FALSE,0,2,L,5,0,2,0.1633,11,7,3,0,4,0,446,351,78.7,19,11,,,,Lusail Stadium,,Alireza Faghani,1961.6292,-268.30219999999986,True
2022,statsbomb_event_data,3857259,2022-11-28,Group Stage,,Cameroon,,Serbia,TRUE,3,3,D,13,8,3,2.0703,9,15,2,0,4,0,395,276,69.9,23,20,,,,Al Janoub Stadium   ,,Mohamed Abdulla Hassan Mohd,1705.5711,-240.2284000000002,True
2022,statsbomb_event_data,3857259,2022-11-28,Group Stage,,Serbia,,Cameroon,FALSE,3,3,D,15,5,2,1.7381,16,9,2,0,3,4,536,428,79.9,33,9,,,,Al Janoub Stadium   ,,Mohamed Abdulla Hassan Mohd,1945.7995,240.2284000000002,True
2022,statsbomb_event_data,3857260,2022-11-30,Group Stage,KSA,Saudi Arabia,MEX,Mexico,TRUE,1,2,L,10,2,1,1.0761,21,16,6,0,1,2,322,194,60.2,30,15,,,,Lusail Stadium,,Michael Oliver,1768.3022,-117.82150000000001,True
2022,statsbomb_event_data,3857260,2022-11-30,Group Stage,MEX,Mexico,KSA,Saudi Arabia,FALSE,2,1,W,26,10,9,2.3221,18,21,1,0,8,6,488,367,75.2,21,15,,,,Lusail Stadium,,Michael Oliver,1886.1237,117.82150000000001,True
2022,statsbomb_event_data,3857261,2022-11-29,Group Stage,,Wales,ENG,England,TRUE,0,3,L,7,1,3,0.208,19,11,2,0,1,1,351,274,78.1,14,4,,,,Ahmad bin Ali Stadium,,Slavko Vinčić,1788.7931,-200.9844999999998,True
2022,statsbomb_event_data,3857261,2022-11-29,Group Stage,ENG,England,,Wales,FALSE,3,0,W,18,7,4,2.9155,11,17,0,0,6,1,630,553,87.8,9,9,,,,Ahmad bin Ali Stadium,,Slavko Vinčić,1989.7776,200.9844999999998,True
2022,statsbomb_event_data,3857262,2022-12-02,Group Stage,KOR,South Korea,POR,Portugal,TRUE,2,1,W,12,6,4,1.399,9,10,2,0,5,1,388,309,79.6,29,7,,,,Education City Stadium ,,Facundo Tello Figueroa,1848.1908,-258.2792999999999,True
2022,statsbomb_event_data,3857262,2022-12-02,Group Stage,POR,Portugal,KOR,South Korea,FALSE,1,2,L,13,6,4,0.9737,10,9,0,0,4,5,619,534,86.3,19,6,,,,Education City Stadium ,,Facundo Tello Figueroa,2106.4701,258.2792999999999,True
2022,statsbomb_event_data,3857263,2022-11-27,Group Stage,ESP,Spain,GER,Germany,TRUE,1,1,D,7,2,2,0.6395,14,15,1,0,6,2,663,578,87.2,16,12,,,,Al Bayt Stadium,,Danny Desmond Makkelie,2132.9647,157.038,True
2022,statsbomb_event_data,3857263,2022-11-27,Group Stage,GER,Germany,ESP,Spain,FALSE,1,1,D,11,4,3,1.147,15,13,3,0,5,5,371,291,78.4,15,19,,,,Al Bayt Stadium,,Danny Desmond Makkelie,1975.9267,-157.038,True
2022,statsbomb_event_data,3857264,2022-11-30,Group Stage,,Poland,ARG,Argentina,TRUE,0,2,L,4,0,2,0.1976,9,12,1,0,1,0,337,267,79.2,32,10,,,,Stadium 974,,Danny Desmond Makkelie,1906.654,-251.15009999999984,True
2022,statsbomb_event_data,3857264,2022-11-30,Group Stage,ARG,Argentina,,Poland,FALSE,2,0,W,24,13,4,3.0767,12,9,1,0,8,0,909,826,90.9,7,7,,,,Stadium 974,,Danny Desmond Makkelie,2157.8041,251.15009999999984,True
2022,statsbomb_event_data,3857265,2022-11-22,Group Stage,MEX,Mexico,,Poland,TRUE,0,0,D,11,4,3,0.5291,14,14,2,0,6,3,544,437,80.3,21,8,,,,Stadium 974,,Chris Beath,1908.2385,41.860299999999825,True
2022,statsbomb_event_data,3857265,2022-11-22,Group Stage,,Poland,MEX,Mexico,FALSE,0,0,D,6,2,2,1.1379,15,14,1,0,5,0,362,259,71.5,28,8,,,,Stadium 974,,Chris Beath,1866.3782,-41.860299999999825,True
2022,statsbomb_event_data,3857266,2022-11-26,Group Stage,FRA,France,,Denmark,TRUE,2,1,W,21,6,8,1.9336,4,11,1,0,6,1,540,464,85.9,17,15,,,,Stadium 974,,Szymon Marciniak,2061.2711,47.36770000000001,True
2022,statsbomb_event_data,3857266,2022-11-26,Group Stage,,Denmark,FRA,France,FALSE,1,2,L,10,2,2,0.8885,11,4,2,0,4,1,567,479,84.5,17,11,,,,Stadium 974,,Szymon Marciniak,2013.9034,-47.36770000000001,True
2022,statsbomb_event_data,3857267,2022-11-29,Group Stage,ECU,Ecuador,SEN,Senegal,TRUE,1,2,L,9,4,2,1.0017,23,8,0,0,3,0,465,362,77.8,29,9,,,,Sheikh Khalifa International Stadium,,Clément Turpin,1959.7627,110.55569999999989,True
2022,statsbomb_event_data,3857267,2022-11-29,Group Stage,SEN,Senegal,ECU,Ecuador,FALSE,2,1,W,13,3,4,1.7075,10,22,1,0,6,3,311,213,68.5,39,7,,,,Sheikh Khalifa International Stadium,,Clément Turpin,1849.207,-110.55569999999989,True
2022,statsbomb_event_data,3857268,2022-11-23,Group Stage,BEL,Belgium,CAN,Canada,TRUE,1,0,W,9,3,3,0.67,11,15,3,0,4,0,534,451,84.5,30,9,,,,Ahmad bin Ali Stadium,,Janny Sikazwe,2054.5079,164.90290000000005,True
2022,statsbomb_event_data,3857268,2022-11-23,Group Stage,CAN,Canada,BEL,Belgium,FALSE,0,1,L,22,3,8,2.5462,15,10,2,0,4,1,480,401,83.5,10,12,,,,Ahmad bin Ali Stadium,,Janny Sikazwe,1889.605,-164.90290000000005,True
2022,statsbomb_event_data,3857269,2022-11-28,Group Stage,BRA,Brazil,SUI,Switzerland,TRUE,1,0,W,13,5,5,0.9227,10,18,1,0,8,3,597,507,84.9,11,14,,,,Stadium 974,,Ivan Arcides Barton Cisneros,2245.7612,261.0544,True
2022,statsbomb_event_data,3857269,2022-11-28,Group Stage,SUI,Switzerland,BRA,Brazil,FALSE,0,1,L,6,0,4,0.2886,18,10,1,0,3,1,513,428,83.4,27,8,,,,Stadium 974,,Ivan Arcides Barton Cisneros,1984.7068,-261.0544,True
2022,statsbomb_event_data,3857270,2022-11-28,Group Stage,POR,Portugal,URU,Uruguay,TRUE,2,0,W,15,3,6,1.2137,11,13,3,0,6,3,626,525,83.9,31,7,,,,Lusail Stadium,,Alireza Faghani,2071.2161,76.4574,True
2022,statsbomb_event_data,3857270,2022-11-28,Group Stage,URU,Uruguay,POR,Portugal,FALSE,0,2,L,11,3,1,1.2167,16,10,2,0,2,0,438,324,74,12,9,,,,Lusail Stadium,,Alireza Faghani,1994.7587,-76.4574,True
2022,statsbomb_event_data,3857271,2022-11-21,Group Stage,ENG,England,IRN,Iran,TRUE,6,2,W,13,7,3,1.9872,9,17,0,0,8,2,846,746,88.2,7,6,,,,Sheikh Khalifa International Stadium,,Raphael Claus,1951.1747,53.844499999999925,True
2022,statsbomb_event_data,3857271,2022-11-21,Group Stage,IRN,Iran,ENG,England,FALSE,2,6,L,8,2,1,1.4557,21,9,2,0,0,2,247,163,66,21,21,,,,Sheikh Khalifa International Stadium,,Raphael Claus,1897.3302,-53.844499999999925,True
2022,statsbomb_event_data,3857272,2022-11-25,Group Stage,ENG,England,USA,United States,TRUE,0,0,D,8,3,1,0.4606,11,15,0,0,3,1,582,500,85.9,20,7,,,,Al Bayt Stadium,,Jesús Valenzuela Sáez,1998.7763,107.52240000000006,True
2022,statsbomb_event_data,3857272,2022-11-25,Group Stage,USA,United States,ENG,England,FALSE,0,0,D,10,1,4,0.5143,16,11,0,0,7,0,456,377,82.7,16,4,,,,Al Bayt Stadium,,Jesús Valenzuela Sáez,1891.2539,-107.52240000000006,True
2022,statsbomb_event_data,3857273,2022-11-25,Group Stage,,Wales,IRN,Iran,TRUE,0,2,L,10,3,2,0.6156,9,10,1,1,2,2,559,438,78.4,35,10,,,,Ahmad bin Ali Stadium,,Mario Alberto Escobar Toca,1831.4246,-18.303899999999885,True
2022,statsbomb_event_data,3857273,2022-11-25,Group Stage,IRN,Iran,,Wales,FALSE,2,0,W,21,6,10,1.454,10,9,2,0,7,2,363,227,62.5,16,15,,,,Ahmad bin Ali Stadium,,Mario Alberto Escobar Toca,1849.7285,18.303899999999885,True
2022,statsbomb_event_data,3857274,2022-11-25,Group Stage,NED,Netherlands,ECU,Ecuador,TRUE,1,1,D,2,1,0,0.1045,16,12,0,0,2,1,552,457,82.8,24,5,,,,Sheikh Khalifa International Stadium,,Mustapha Ghorbal,2125.4161,179.93560000000002,True
2022,statsbomb_event_data,3857274,2022-11-25,Group Stage,ECU,Ecuador,NED,Netherlands,FALSE,1,1,D,15,4,6,1.6511,13,14,1,0,5,3,463,359,77.5,18,15,,,,Sheikh Khalifa International Stadium,,Mustapha Ghorbal,1945.4805,-179.93560000000002,True
2022,statsbomb_event_data,3857275,2022-11-30,Group Stage,TUN,Tunisia,FRA,France,TRUE,1,0,W,5,3,0,0.2983,16,8,1,0,7,3,361,275,76.2,34,13,,,,Education City Stadium ,,Matthew Conger,1799.2116,-287.9946,True
2022,statsbomb_event_data,3857275,2022-11-30,Group Stage,FRA,France,TUN,Tunisia,FALSE,0,1,L,10,3,4,0.477,8,16,0,0,8,2,661,564,85.3,19,12,,,,Education City Stadium ,,Matthew Conger,2087.2062,287.9946,True
2022,statsbomb_event_data,3857276,2022-12-01,Group Stage,CAN,Canada,MAR,Morocco,TRUE,1,2,L,5,0,1,1.0956,16,15,4,0,6,4,562,480,85.4,12,10,,,,Al Thumama Stadium,,Raphael Claus,1835.8444,-101.70209999999997,True
2022,statsbomb_event_data,3857276,2022-12-01,Group Stage,MAR,Morocco,CAN,Canada,FALSE,2,1,W,7,2,2,0.4264,15,16,0,0,2,4,393,310,78.9,29,13,,,,Al Thumama Stadium,,Raphael Claus,1937.5465,101.70209999999997,True
2022,statsbomb_event_data,3857277,2022-11-23,Group Stage,MAR,Morocco,CRO,Croatia,TRUE,0,0,D,8,2,6,0.3626,18,12,1,0,0,0,384,301,78.4,22,15,,,,Al Bayt Stadium,,Fernando Andrés Rapallini,1858.139,-131.1264000000001,True
2022,statsbomb_event_data,3857277,2022-11-23,Group Stage,CRO,Croatia,MAR,Morocco,FALSE,0,0,D,5,1,2,0.8499,12,17,0,0,5,1,686,577,84.1,9,12,,,,Al Bayt Stadium,,Fernando Andrés Rapallini,1989.2654,131.1264000000001,True
2022,statsbomb_event_data,3857278,2022-11-29,Group Stage,IRN,Iran,USA,United States,TRUE,0,1,L,4,1,0,0.9208,21,11,3,0,1,2,515,402,78.1,11,11,,,,Al Thumama Stadium,,Antonio Miguel Mateu Lahoz,1892.3599,-7.892800000000079,True
2022,statsbomb_event_data,3857278,2022-11-29,Group Stage,USA,United States,IRN,Iran,FALSE,1,0,W,12,5,3,1.1697,13,17,1,0,5,1,517,426,82.4,31,8,,,,Al Thumama Stadium,,Antonio Miguel Mateu Lahoz,1900.2527,7.892800000000079,True
2022,statsbomb_event_data,3857279,2022-11-22,Group Stage,FRA,France,AUS,Australia,TRUE,4,1,W,23,6,8,3.1705,4,14,0,0,8,0,763,680,89.1,11,11,,,,Al Janoub Stadium   ,,Victor Miguel de Freitas Gomes,2036.8427,207.31529999999998,True
2022,statsbomb_event_data,3857279,2022-11-22,Group Stage,AUS,Australia,FRA,France,FALSE,1,4,L,4,1,0,0.3233,14,4,3,0,1,0,475,394,82.9,21,11,,,,Al Janoub Stadium   ,,Victor Miguel de Freitas Gomes,1829.5274,-207.31529999999998,True
2022,statsbomb_event_data,3857280,2022-12-02,Group Stage,,Cameroon,BRA,Brazil,TRUE,1,0,W,7,3,1,0.3834,17,15,4,1,3,0,333,254,76.3,25,11,,,,Lusail Stadium,,Ismail Elfath,1723.5381,-533.144,True
2022,statsbomb_event_data,3857280,2022-12-02,Group Stage,BRA,Brazil,,Cameroon,FALSE,0,1,L,21,8,3,2.3782,15,14,2,0,11,1,593,512,86.3,13,4,,,,Lusail Stadium,,Ismail Elfath,2256.6821,533.144,True
2022,statsbomb_event_data,3857281,2022-11-27,Group Stage,CRO,Croatia,CAN,Canada,TRUE,4,1,W,13,10,0,2.6102,15,5,2,0,5,1,507,411,81.1,18,17,,,,Sheikh Khalifa International Stadium,,Andrés Matonte,1978.4516,105.58870000000002,True
2022,statsbomb_event_data,3857281,2022-11-27,Group Stage,CAN,Canada,CRO,Croatia,FALSE,1,4,L,8,2,3,0.2868,6,15,2,0,2,3,529,437,82.6,29,10,,,,Sheikh Khalifa International Stadium,,Andrés Matonte,1872.8629,-105.58870000000002,True
2022,statsbomb_event_data,3857282,2022-11-21,Group Stage,USA,United States,,Wales,TRUE,1,1,D,6,1,1,0.6025,17,10,4,0,5,1,610,520,85.2,24,13,,,,Ahmad bin Ali Stadium,,Abdulrahman Ibrahim Al Jassim,1897.3922,72.10590000000002,True
2022,statsbomb_event_data,3857282,2022-11-21,Group Stage,,Wales,USA,United States,FALSE,1,1,D,7,3,1,1.3953,10,16,2,0,3,1,443,339,76.5,29,10,,,,Ahmad bin Ali Stadium,,Abdulrahman Ibrahim Al Jassim,1825.2863,-72.10590000000002,True
2022,statsbomb_event_data,3857283,2022-11-27,Group Stage,BEL,Belgium,MAR,Morocco,TRUE,0,2,L,10,4,2,0.6426,10,16,1,0,9,3,703,604,85.9,6,2,,,,Al Thumama Stadium,,César Arturo Ramos Palazuelos,2071.2499,202.29719999999975,True
2022,statsbomb_event_data,3857283,2022-11-27,Group Stage,MAR,Morocco,BEL,Belgium,FALSE,2,0,W,10,4,0,0.9911,16,9,1,0,1,3,347,287,82.7,22,8,,,,Al Thumama Stadium,,César Arturo Ramos Palazuelos,1868.9527,-202.29719999999975,True
2022,statsbomb_event_data,3857284,2022-11-23,Group Stage,GER,Germany,JPN,Japan,TRUE,1,2,L,26,9,6,2.768,7,13,0,0,6,4,826,723,87.5,8,3,,,,Sheikh Khalifa International Stadium,,Ivan Arcides Barton Cisneros,2016.0525,122.05449999999996,True
2022,statsbomb_event_data,3857284,2022-11-23,Group Stage,JPN,Japan,GER,Germany,FALSE,2,1,W,12,4,4,1.2493,15,7,0,0,6,4,294,215,73.1,41,8,,,,Sheikh Khalifa International Stadium,,Ivan Arcides Barton Cisneros,1893.998,-122.05449999999996,True
2022,statsbomb_event_data,3857285,2022-11-21,Group Stage,SEN,Senegal,NED,Netherlands,TRUE,0,2,L,15,4,4,0.6915,13,16,2,0,6,2,430,344,80,34,9,,,,Al Thumama Stadium,,Wilton Pereira Sampaio,1812.5475,-299.2292,True
2022,statsbomb_event_data,3857285,2022-11-21,Group Stage,NED,Netherlands,SEN,Senegal,FALSE,2,0,W,10,3,3,1.1239,16,12,1,0,7,1,491,393,80,16,11,,,,Al Thumama Stadium,,Wilton Pereira Sampaio,2111.7767,299.2292,True
2022,statsbomb_event_data,3857286,2022-11-20,Group Stage,QAT,Qatar,ECU,Ecuador,TRUE,0,2,L,5,0,0,0.3042,17,14,4,0,1,3,468,382,81.6,21,5,,,,Al Bayt Stadium,,Daniele Orsato,1782.3107,-120.86959999999999,False
2022,statsbomb_event_data,3857286,2022-11-20,Group Stage,ECU,Ecuador,QAT,Qatar,FALSE,2,0,W,6,3,0,1.154,14,17,2,0,3,4,519,432,83.2,4,8,,,,Al Bayt Stadium,,Daniele Orsato,1903.1803,120.86959999999999,False
2022,statsbomb_event_data,3857287,2022-11-24,Group Stage,URU,Uruguay,KOR,South Korea,TRUE,0,0,D,10,1,2,0.4173,7,11,1,0,4,1,570,475,83.3,31,17,,,,Education City Stadium ,,Clément Turpin,2004.686,119.46629999999982,True
2022,statsbomb_event_data,3857287,2022-11-24,Group Stage,KOR,South Korea,URU,Uruguay,FALSE,0,0,D,7,0,1,0.493,11,7,1,0,3,0,463,351,75.8,20,13,,,,Education City Stadium ,,Clément Turpin,1885.2197,-119.46629999999982,True
2022,statsbomb_event_data,3857288,2022-11-26,Group Stage,TUN,Tunisia,AUS,Australia,TRUE,0,1,L,14,4,6,1.0522,15,14,3,0,5,3,548,406,74.1,35,8,,,,Al Janoub Stadium   ,,Daniel Siebert,1831.4856,26.38650000000007,True
2022,statsbomb_event_data,3857288,2022-11-26,Group Stage,AUS,Australia,TUN,Tunisia,FALSE,1,0,W,9,2,3,0.359,16,12,0,0,2,0,404,274,67.8,34,11,,,,Al Janoub Stadium   ,,Daniel Siebert,1805.0991,-26.38650000000007,True
2022,statsbomb_event_data,3857289,2022-11-26,Group Stage,ARG,Argentina,MEX,Mexico,TRUE,2,0,W,5,2,0,0.3252,15,20,1,0,4,2,567,476,84,20,5,,,,Lusail Stadium,,Daniele Orsato,2139.2865,234.64510000000018,True
2022,statsbomb_event_data,3857289,2022-11-26,Group Stage,MEX,Mexico,ARG,Argentina,FALSE,0,2,L,4,1,1,0.2064,21,14,4,0,2,4,403,304,75.4,15,16,,,,Lusail Stadium,,Daniele Orsato,1904.6414,-234.64510000000018,True
2022,statsbomb_event_data,3857290,2022-11-24,Group Stage,SUI,Switzerland,,Cameroon,TRUE,1,0,W,7,3,1,1.4265,14,10,2,0,11,2,549,461,84,28,8,,,,Al Janoub Stadium   ,,Facundo Tello Figueroa,1973.5684,256.85900000000015,True
2022,statsbomb_event_data,3857290,2022-11-24,Group Stage,,Cameroon,SUI,Switzerland,FALSE,0,1,L,8,5,1,0.6131,10,13,1,0,5,2,533,440,82.6,19,15,,,,Al Janoub Stadium   ,,Facundo Tello Figueroa,1716.7094,-256.85900000000015,True
2022,statsbomb_event_data,3857291,2022-11-23,Group Stage,ESP,Spain,,Costa Rica,TRUE,7,0,W,17,8,2,2.7619,8,13,0,0,5,3,1090,1009,92.6,5,7,,,,Al Thumama Stadium,,,2106.7905,247.54330000000004,True
2022,statsbomb_event_data,3857291,2022-11-23,Group Stage,,Costa Rica,ESP,Spain,FALSE,0,7,L,0,0,0,0,14,7,2,0,0,7,250,172,68.8,21,9,,,,Al Thumama Stadium,,,1859.2472,-247.54330000000004,True
2022,statsbomb_event_data,3857292,2022-12-01,Group Stage,,Costa Rica,GER,Germany,TRUE,2,4,L,7,5,1,1.0347,4,9,1,0,1,4,374,284,75.9,37,15,,,,Al Bayt Stadium,,Stéphanie Frappart,1871.5604,-117.07230000000004,True
2022,statsbomb_event_data,3857292,2022-12-01,Group Stage,GER,Germany,,Costa Rica,FALSE,4,2,W,31,11,5,4.3161,9,4,0,0,14,3,766,669,87.3,8,11,,,,Al Bayt Stadium,,Stéphanie Frappart,1988.6327,117.07230000000004,True
2022,statsbomb_event_data,3857293,2022-12-02,Group Stage,GHA,Ghana,URU,Uruguay,TRUE,0,2,L,9,4,2,1.3927,21,11,2,0,5,1,493,384,77.9,26,6,,,,Al Janoub Stadium   ,,Daniel Siebert,1719.5874,-239.9172000000001,True
2022,statsbomb_event_data,3857293,2022-12-02,Group Stage,URU,Uruguay,GHA,Ghana,FALSE,2,0,W,12,6,1,1.6366,11,19,5,0,2,2,469,364,77.6,30,10,,,,Al Janoub Stadium   ,,Daniel Siebert,1959.5046,239.9172000000001,True
2022,statsbomb_event_data,3857294,2022-11-29,Group Stage,NED,Netherlands,QAT,Qatar,TRUE,2,0,W,13,4,3,1.714,19,7,1,0,4,4,832,747,89.8,8,4,,,,Al Bayt Stadium,,Bakary Papa Gassama,2111.1339,421.4222999999997,False
2022,statsbomb_event_data,3857294,2022-11-29,Group Stage,QAT,Qatar,NED,Netherlands,FALSE,0,2,L,5,3,0,0.1437,8,18,0,0,2,0,486,396,81.5,11,12,,,,Al Bayt Stadium,,Bakary Papa Gassama,1689.7116,-421.4222999999997,False
2022,statsbomb_event_data,3857295,2022-11-27,Group Stage,JPN,Japan,,Costa Rica,TRUE,0,1,L,13,3,7,0.7735,24,13,3,0,5,0,619,527,85.1,9,8,,,,Ahmad bin Ali Stadium,,Michael Oliver,1934.1239,101.05089999999996,True
2022,statsbomb_event_data,3857295,2022-11-27,Group Stage,,Costa Rica,JPN,Japan,FALSE,1,0,W,4,1,1,0.1994,13,23,3,0,0,2,470,374,79.6,23,12,,,,Ahmad bin Ali Stadium,,Michael Oliver,1833.073,-101.05089999999996,True
2022,statsbomb_event_data,3857296,2022-12-01,Group Stage,CRO,Croatia,BEL,Belgium,TRUE,0,0,D,11,4,1,0.695,11,10,0,0,2,4,609,514,84.4,26,12,,,,Ahmad bin Ali Stadium,,Anthony Taylor,2015.4701,12.813900000000103,True
2022,statsbomb_event_data,3857296,2022-12-01,Group Stage,BEL,Belgium,CRO,Croatia,FALSE,0,0,D,16,3,6,2.3818,10,10,1,0,4,0,630,543,86.2,30,12,,,,Ahmad bin Ali Stadium,,Anthony Taylor,2002.6562,-12.813900000000103,True
2022,statsbomb_event_data,3857297,2022-11-26,Group Stage,,Poland,KSA,Saudi Arabia,TRUE,2,0,W,9,3,2,1.7342,18,15,3,0,4,0,337,259,76.9,29,12,,,,Education City Stadium ,,Wilton Pereira Sampaio,1869.9753,64.99430000000007,True
2022,statsbomb_event_data,3857297,2022-11-26,Group Stage,KSA,Saudi Arabia,,Poland,FALSE,0,2,L,17,5,3,1.972,16,17,2,0,5,0,582,489,84,17,5,,,,Education City Stadium ,,Wilton Pereira Sampaio,1804.981,-64.99430000000007,True
2022,statsbomb_event_data,3857298,2022-11-24,Group Stage,POR,Portugal,GHA,Ghana,TRUE,3,2,W,11,5,3,2.0969,15,20,2,0,3,1,665,576,86.6,18,3,,,,Stadium 974,,Ismail Elfath,2065.376,386.90480000000025,True
2022,statsbomb_event_data,3857298,2022-11-24,Group Stage,GHA,Ghana,POR,Portugal,FALSE,2,3,L,9,3,1,0.78,20,15,4,0,3,1,415,336,81,13,12,,,,Stadium 974,,Ismail Elfath,1678.4712,-386.90480000000025,True
2022,statsbomb_event_data,3857299,2022-11-28,Group Stage,KOR,South Korea,GHA,Ghana,TRUE,2,3,L,21,6,10,1.3678,15,10,2,0,12,1,605,499,82.5,17,5,,,,Education City Stadium ,,Anthony Taylor,1895.147,222.5157999999999,True
2022,statsbomb_event_data,3857299,2022-11-28,Group Stage,GHA,Ghana,KOR,South Korea,FALSE,3,2,W,7,3,0,1.1805,10,15,2,0,5,1,340,266,78.2,56,9,,,,Education City Stadium ,,Anthony Taylor,1672.6312,-222.5157999999999,True
2022,statsbomb_event_data,3857300,2022-11-22,Group Stage,ARG,Argentina,KSA,Saudi Arabia,TRUE,1,2,L,15,6,3,2.4916,7,22,0,0,9,10,646,542,83.9,18,11,,,,Lusail Stadium,,Slavko Vinčić,2195.0045,445.74160000000006,True
2022,statsbomb_event_data,3857300,2022-11-22,Group Stage,KSA,Saudi Arabia,ARG,Argentina,FALSE,2,1,W,3,2,1,0.1535,22,6,6,0,2,1,286,197,68.9,29,21,,,,Lusail Stadium,,Slavko Vinčić,1749.2629,-445.74160000000006,True
2022,statsbomb_event_data,3857301,2022-11-25,Group Stage,QAT,Qatar,SEN,Senegal,TRUE,1,3,L,10,3,3,0.9601,11,13,3,0,6,4,452,362,80.1,24,10,,,,Al Thumama Stadium,,Antonio Miguel Mateu Lahoz,1740.0105,-58.89760000000001,False
2022,statsbomb_event_data,3857301,2022-11-25,Group Stage,SEN,Senegal,QAT,Qatar,FALSE,3,1,W,12,4,2,0.903,13,10,3,0,6,3,547,462,84.5,19,6,,,,Al Thumama Stadium,,Antonio Miguel Mateu Lahoz,1798.9081,58.89760000000001,False
