date,home_team,away_team,home_score,away_score,tournament,neutral,k_factor,elo_home_pre,elo_away_pre
1991-05-30,Guyana,Trinidad and Tobago,1,3,CFU Caribbean Cup,TRUE,30,1359.9991,1560.9401
1991-05-30,Jamaica,Saint Lucia,2,0,CFU Caribbean Cup,FALSE,30,1437.3434,1449.3336
1991-06-01,Australia,England,0,1,Friendly,FALSE,20,1711.1746,1930.4884
1991-06-01,United States,Republic of Ireland,1,1,Friendly,FALSE,20,1568.9843,1827.8335
1991-06-02,Costa Rica,Guatemala,1,0,UNCAF Cup,FALSE,30,1676.3458,1485.9388
1991-06-02,Guyana,Saint Lucia,1,4,CFU Caribbean Cup,TRUE,30,1349.2321,1432.4143
1991-06-02,Honduras,El Salvador,2,1,UNCAF Cup,TRUE,30,1557.4957,1471.4006
1991-06-02,Jamaica,Trinidad and Tobago,2,0,CFU Caribbean Cup,FALSE,30,1454.2627,1571.7071
1991-06-02,Japan,Thailand,1,0,Kirin Cup,FALSE,30,1503.0530,1456.3379
1991-06-03,New Zealand,England,0,1,Friendly,FALSE,20,1639.4377,1937.1832
1991-06-05,Denmark,Austria,2,1,UEFA Euro qualification,FALSE,40,1819.7245,1622.9111
1991-06-05,Finland,Netherlands,1,1,UEFA Euro qualification,FALSE,40,1585.9227,1881.8535
1991-06-05,Iceland,Czechoslovakia,0,1,UEFA Euro qualification,FALSE,40,1492.4933,1862.9186
1991-06-05,Norway,Italy,2,1,UEFA Euro qualification,FALSE,40,1654.5999,1950.2976
1991-06-05,Sweden,Colombia,2,2,Friendly,FALSE,20,1770.9830,1703.5574
1991-06-05,Switzerland,San Marino,7,0,UEFA Euro qualification,FALSE,40,1740.9440,1404.9209
1991-06-05,Wales,Germany,1,0,UEFA Euro qualification,FALSE,40,1686.9176,2021.7648
1991-06-06,Peru,Ecuador,0,1,Friendly,FALSE,20,1460.8657,1564.8381
1991-06-07,Indonesia,Malta,0,3,Korea Cup,TRUE,30,1408.1662,1279.1658
1991-06-07,South Korea,Egypt,0,0,Korea Cup,FALSE,30,1770.8433,1670.4800
1991-06-08,New Zealand,England,0,2,Friendly,FALSE,20,1634.5851,1942.0358
1991-06-09,Egypt,Malta,5,2,Korea Cup,TRUE,30,1678.2838,1314.7377
1991-06-09,Ivory Coast,Senegal,2,0,Friendly,FALSE,20,1711.7559,1641.6853
1991-06-09,South Korea,Indonesia,3,0,Korea Cup,FALSE,30,1763.0395,1372.5942
1991-06-11,Egypt,Indonesia,6,0,Korea Cup,TRUE,30,1684.0486,1369.6499
1991-06-11,South Korea,Malta,1,1,Korea Cup,FALSE,30,1765.9838,1308.9730
1991-06-12,Denmark,Italy,0,2,Scania 100 Tournament,TRUE,30,1825.8584,1920.0897
1991-06-12,Malaysia,England,2,4,Friendly,FALSE,20,1421.2794,1949.0112
1991-06-12,Peru,Uruguay,1,0,Friendly,FALSE,20,1450.9800,1789.5454
1991-06-13,Sweden,Russia,2,3,Scania 100 Tournament,FALSE,30,1766.5054,1871.6453
1991-06-14,Bolivia,Paraguay,0,1,Copa Paz del Chaco,FALSE,30,1497.3845,1686.4033
1991-06-14,South Korea,Australia,0,0,Korea Cup,FALSE,30,1752.1515,1704.4798
1991-06-15,Sweden,Denmark,4,0,Scania 100 Tournament,FALSE,30,1751.7273,1809.3155
1991-06-16,Italy,Russia,1,1,Scania 100 Tournament,TRUE,30,1936.6326,1886.4234
1991-06-16,South Korea,Egypt,2,0,Korea Cup,FALSE,30,1746.1341,1693.0156
1991-06-16,Paraguay,Bolivia,0,0,Copa Paz del Chaco,FALSE,30,1697.6420,1486.1458
1991-06-19,Ecuador,Chile,2,1,Friendly,FALSE,20,1574.7237,1731.5392
1991-06-19,Slovenia,Croatia,0,1,Friendly,FALSE,20,1500.0000,1599.0882
1991-06-20,Mozambique,Botswana,2,0,Friendly,FALSE,20,1469.6416,1352.5318
1991-06-20,Uruguay,Peru,0,0,Friendly,FALSE,20,1773.5871,1466.9382
1991-06-22,Mozambique,Eswatini,2,1,Friendly,FALSE,20,1476.3237,1370.6703
1991-06-22,Philippines,Brunei,2,1,Friendly,FALSE,20,1051.8558,1134.5055
1991-06-24,Faroe Islands,Shetland,3,0,Island Games,TRUE,30,1474.9554,1399.0405
1991-06-24,Jersey,Greenland,4,3,Island Games,TRUE,30,1722.2771,1381.8597
1991-06-24,Ynys Môn,Guernsey,1,0,Island Games,TRUE,30,1513.1795,1652.5441
1991-06-24,Åland Islands,Isle of Wight,1,0,Island Games,FALSE,30,1492.5388,1500.0000
1991-06-25,Costa Rica,Colombia,0,1,Friendly,FALSE,20,1681.0917,1708.0349
1991-06-25,Ecuador,Peru,2,2,Friendly,FALSE,20,1586.3446,1475.1823
1991-06-25,Mozambique,Botswana,1,1,Friendly,FALSE,20,1481.0110,1345.8497
1991-06-25,Faroe Islands,Greenland,3,2,Island Games,TRUE,30,1495.5594,1378.1544
1991-06-25,Jersey,Shetland,2,0,Island Games,TRUE,30,1725.9824,1378.4366
1991-06-25,Åland Islands,Guernsey,2,0,Island Games,FALSE,30,1503.6354,1631.8304
1991-06-25,Ynys Môn,Isle of Wight,5,1,Island Games,TRUE,30,1533.8932,1488.9034
1991-06-26,Uruguay,Chile,2,1,Friendly,FALSE,20,1765.3430,1719.9184
1991-06-26,Faroe Islands,Jersey,5,3,Island Games,TRUE,30,1505.6751,1731.3436
1991-06-26,Shetland,Greenland,5,2,Island Games,TRUE,30,1373.0755,1368.0386
1991-06-26,Åland Islands,Ynys Môn,0,1,Island Games,FALSE,30,1527.9574,1558.3965
1991-06-26,Isle of Wight,Guernsey,1,1,Island Games,TRUE,30,1464.4001,1607.5085
1991-06-27,Brazil,Argentina,1,1,Friendly,FALSE,20,1903.0406,1836.6635
1991-06-28,Canada,Honduras,2,4,Gold Cup,TRUE,50,1536.5027,1568.8529
1991-06-28,Gambia,Ghana,2,3,Friendly,TRUE,20,1329.9104,1620.6064
1991-06-28,Mexico,Jamaica,4,1,Gold Cup,TRUE,50,1851.4299,1477.8915
1991-06-28,Isle of Wight,Greenland,3,1,Island Games,TRUE,30,1470.2513,1342.1692
1991-06-28,Shetland,Guernsey,2,1,Island Games,TRUE,30,1398.9450,1601.6572
1991-06-28,Åland Islands,Jersey,0,2,Island Games,FALSE,30,1509.9937,1695.9882
1991-06-29,Costa Rica,Guatemala,2,0,Gold Cup,TRUE,50,1669.0194,1481.1930
1991-06-29,United States,Trinidad and Tobago,2,1,Gold Cup,FALSE,50,1573.2623,1548.0783
1991-06-29,Faroe Islands,Ynys Môn,2,0,Island Games,TRUE,30,1541.0305,1576.3601
1991-06-30,Canada,Mexico,1,3,Gold Cup,TRUE,50,1502.4843,1860.5568
1991-06-30,Chile,Ecuador,3,1,Friendly,FALSE,20,1713.8756,1580.9190
1991-06-30,Jamaica,Honduras,0,5,Gold Cup,TRUE,50,1468.7646,1602.8713
1991-07-01,Trinidad and Tobago,Costa Rica,2,1,Gold Cup,TRUE,50,1531.7155,1688.0151
1991-07-01,United States,Guatemala,3,0,Gold Cup,FALSE,50,1589.6251,1462.1973
1991-07-02,Moldova,Georgia,2,4,Friendly,FALSE,20,1508.1880,1504.0848
1991-07-02,Jamaica,Canada,2,3,Gold Cup,TRUE,50,1437.1595,1494.0151
1991-07-02,Mexico,Honduras,1,1,Gold Cup,TRUE,50,1869.0260,1634.4764
1991-07-03,Trinidad and Tobago,Guatemala,0,1,Gold Cup,TRUE,50,1567.2602,1443.5927
1991-07-03,United States,Costa Rica,3,2,Gold Cup,FALSE,50,1608.2298,1652.4703
1991-07-05,Honduras,Costa Rica,2,0,Gold Cup,TRUE,50,1649.1843,1631.4485
1991-07-05,United States,Mexico,2,0,Gold Cup,FALSE,50,1629.2516,1854.3180
1991-07-06,Chile,Venezuela,2,0,Copa América,FALSE,50,1720.0959,1277.0760
1991-07-06,Malawi,Kenya,0,2,Friendly,FALSE,20,1458.8729,1457.9824
1991-07-06,Paraguay,Peru,1,0,Copa América,TRUE,50,1686.9227,1480.6079
1991-07-07,Bolivia,Uruguay,1,1,Copa América,TRUE,50,1496.8651,1771.3858
1991-07-07,Colombia,Ecuador,1,0,Copa América,TRUE,50,1720.1072,1574.6987
1991-07-07,Gabon,Ghana,0,1,Friendly,FALSE,20,1509.5761,1623.7659
1991-07-07,Mexico,Costa Rica,2,0,Gold Cup,TRUE,50,1803.8735,1595.8611
1991-07-07,United States,Honduras,0,0,Gold Cup,FALSE,50,1679.6962,1684.7717
1991-07-08,Argentina,Venezuela,3,0,Copa América,TRUE,50,1841.1169,1273.9221
1991-07-08,Chile,Peru,4,2,Copa América,FALSE,50,1723.2499,1468.9239
1991-07-08,Malawi,Kenya,1,1,Friendly,FALSE,20,1439.6356,1477.2198
1991-07-09,Bolivia,Brazil,1,2,Copa América,TRUE,50,1513.3272,1898.5872
1991-07-09,Congo,DR Congo,0,0,Friendly,FALSE,20,1588.8074,1582.3559
1991-07-09,Ecuador,Uruguay,1,1,Copa América,TRUE,50,1559.5907,1754.9237
1991-07-10,Chile,Argentina,0,1,Copa América,FALSE,50,1731.8824,1844.3360
1991-07-10,Malawi,Kenya,1,1,Friendly,FALSE,20,1437.8582,1478.9972
1991-07-10,Paraguay,Venezuela,5,0,Copa América,TRUE,50,1698.6068,1270.7029
1991-07-11,Bolivia,Colombia,0,0,Copa América,TRUE,50,1508.4187,1735.2152
1991-07-11,Brazil,Uruguay,1,1,Copa América,TRUE,50,1903.4956,1742.1832
1991-07-12,Argentina,Paraguay,4,1,Copa América,TRUE,50,1868.4403,1706.4545
1991-07-12,Egypt,Chad,5,1,African Cup of Nations qualification,FALSE,40,1679.8359,1450.1937
1991-07-12,Peru,Venezuela,5,1,Copa América,TRUE,50,1460.2913,1262.8551
1991-07-13,Bolivia,Ecuador,0,4,Copa América,TRUE,50,1522.7571,1572.3312
1991-07-13,Brazil,Colombia,0,2,Copa América,TRUE,50,1892.6562,1720.8768
1991-07-13,Burkina Faso,Ghana,2,1,African Cup of Nations qualification,FALSE,40,1512.8535,1633.3577
1991-07-14,Argentina,Peru,3,2,Copa América,TRUE,50,1893.1525,1483.0686
1991-07-14,Cameroon,Sierra Leone,1,0,African Cup of Nations qualification,FALSE,40,1709.9251,1511.0979
1991-07-14,Chile,Paraguay,4,0,Copa América,FALSE,50,1707.7782,1681.7423
1991-07-14,DR Congo,Uganda,1,0,African Cup of Nations qualification,FALSE,40,1585.3275,1597.7778
1991-07-14,Gabon,Tanzania,1,0,African Cup of Nations qualification,FALSE,40,1499.9843,1428.5276
1991-07-14,Guinea,Mali,2,1,African Cup of Nations qualification,FALSE,40,1521.0603,1529.2366
1991-07-14,Kenya,Mozambique,1,0,African Cup of Nations qualification,FALSE,40,1480.6753,1475.1163
1991-07-14,Togo,Benin,2,0,African Cup of Nations qualification,FALSE,40,1476.1945,1318.5938
1991-07-14,Zambia,Madagascar,2,1,African Cup of Nations qualification,FALSE,40,1601.2158,1582.1748
1991-07-14,Zimbabwe,Congo,2,2,African Cup of Nations qualification,FALSE,40,1549.4412,1585.8359
1991-07-15,Angola,Eswatini,1,1,African Cup of Nations qualification,FALSE,40,1495.6152,1365.9831
1991-07-15,Brazil,Ecuador,3,1,Copa América,TRUE,50,1837.9918,1612.5628
1991-07-15,Colombia,Uruguay,0,1,Copa América,TRUE,50,1775.5413,1753.0227
1991-07-15,Faroe Islands,Turkey,1,1,Friendly,FALSE,20,1565.8106,1525.2328
1991-07-17,Argentina,Brazil,3,2,Copa América,TRUE,50,1897.4637,1854.0835
1991-07-17,Chile,Colombia,1,1,Copa América,FALSE,50,1738.3574,1748.9232
1991-07-17,Iceland,Turkey,5,1,Friendly,FALSE,20,1485.5284,1529.0717
1991-07-19,Brazil,Colombia,2,0,Copa América,TRUE,50,1832.1889,1755.2200
1991-07-19,Chile,Argentina,0,0,Copa América,FALSE,50,1732.0606,1919.3584
1991-07-21,Argentina,Colombia,2,1,Copa América,TRUE,50,1913.2057,1725.8943
1991-07-21,Chile,Brazil,0,2,Copa América,FALSE,50,1738.2132,1861.5146
1991-07-24,Ivory Coast,Guinea,0,0,Friendly,FALSE,20,1719.9485,1535.8943
1991-07-26,Egypt,Tunisia,2,2,African Cup of Nations qualification,FALSE,40,1689.6146,1551.1118
1991-07-26,Mauritania,Niger,0,1,African Cup of Nations qualification,FALSE,40,1221.5585,1463.6626
1991-07-27,Japan,South Korea,0,1,Friendly,FALSE,20,1512.0703,1759.3138
1991-07-27,Malawi,Zimbabwe,2,2,African Cup of Nations qualification,FALSE,40,1436.1800,1545.8201
1991-07-27,Nigeria,Burkina Faso,7,1,African Cup of Nations qualification,FALSE,40,1709.8444,1534.0325
1991-07-28,Benin,Ghana,0,0,African Cup of Nations qualification,FALSE,40,1307.4941,1612.1788
1991-07-28,Zambia,Angola,1,0,African Cup of Nations qualification,FALSE,40,1614.6194,1484.0355
1991-07-28,Cameroon,Guinea,1,0,African Cup of Nations qualification,FALSE,40,1715.9990,1542.6317
1991-07-28,Gabon,DR Congo,0,0,African Cup of Nations qualification,FALSE,40,1510.8446,1600.3917
1991-07-28,Kenya,Sudan,2,1,African Cup of Nations qualification,FALSE,40,1494.7792,1529.9758
1991-07-28,Ivory Coast,Morocco,2,0,African Cup of Nations qualification,FALSE,40,1713.2111,1666.8584
1991-07-28,Sierra Leone,Mali,2,0,African Cup of Nations qualification,FALSE,40,1505.0241,1514.4027
1991-07-29,Tanzania,Uganda,1,1,African Cup of Nations qualification,FALSE,40,1417.6672,1582.7136
1991-08-08,Czechoslovakia,Yugoslavia,0,0,Friendly,TRUE,20,1869.8835,1884.1324
1991-08-08,Norway,Sweden,1,2,Friendly,FALSE,20,1684.8078,1776.4360
1991-08-11,Benin,Ivory Coast,0,3,Friendly,FALSE,20,1318.0795,1731.2719
1991-08-14,Poland,France,1,5,Friendly,FALSE,20,1730.2344,1877.8569
1991-08-19,Malawi,Mozambique,1,0,Friendly,FALSE,20,1436.7348,1461.0124
1991-08-20,Malawi,Mozambique,2,0,Friendly,FALSE,20,1444.5892,1453.1580
1991-08-21,Bulgaria,Turkey,0,0,Friendly,FALSE,20,1676.6596,1513.3420
1991-08-21,Czechoslovakia,Switzerland,1,1,Friendly,FALSE,20,1870.2934,1747.7088
1991-08-21,Poland,Sweden,2,0,Friendly,FALSE,20,1714.0384,1786.6769
1991-08-28,Norway,Russia,0,1,UEFA Euro qualification,FALSE,40,1674.5669,1888.5761
1991-08-28,Romania,United States,0,2,Friendly,FALSE,20,1780.0447,1673.0308
1991-09-01,Ivory Coast,Benin,1,0,Friendly,FALSE,20,1736.2244,1313.1270
1991-09-04,Czechoslovakia,France,1,2,UEFA Euro qualification,FALSE,40,1864.6400,1894.0529
1991-09-04,Greece,Albania,0,2,Friendly,FALSE,20,1642.3877,1327.9411
1991-09-04,Iceland,Denmark,0,0,Friendly,FALSE,20,1501.2581,1784.6068
1991-09-04,Portugal,Austria,1,1,Friendly,FALSE,20,1729.1126,1616.7773
1991-09-04,Spain,Uruguay,2,1,Friendly,FALSE,20,1801.0980,1779.6408
1991-09-04,Sweden,Yugoslavia,4,3,Friendly,FALSE,20,1772.8558,1883.7226
1991-09-04,Turkey,United States,1,1,Friendly,FALSE,20,1519.7403,1696.0420
1991-09-08,Mali,Guinea,0,0,Friendly,FALSE,20,1492.0548,1535.7637
1991-09-09,Guam,Tahiti,0,15,South Pacific Games,TRUE,30,1412.1476,1827.5445
1991-09-09,Papua New Guinea,Solomon Islands,0,0,South Pacific Games,FALSE,30,1475.0897,1427.3953
1991-09-10,Fiji,New Caledonia,3,1,South Pacific Games,TRUE,30,1620.3061,1600.0648
1991-09-10,Vanuatu,Wallis Islands and Futuna,4,0,South Pacific Games,TRUE,30,1402.2366,1369.6803
1991-09-11,England,Germany,0,1,Friendly,FALSE,20,1951.3676,1989.9873
1991-09-11,Faroe Islands,Northern Ireland,0,5,UEFA Euro qualification,TRUE,40,1561.9717,1573.8654
1991-09-11,Hungary,Republic of Ireland,1,2,Friendly,FALSE,20,1718.5211,1823.5555
1991-09-11,Luxembourg,Belgium,0,2,UEFA Euro qualification,FALSE,40,1084.9903,1750.4134
1991-09-11,Netherlands,Poland,1,1,Friendly,FALSE,20,1871.6357,1727.8596
1991-09-11,New Caledonia,Tahiti,2,2,South Pacific Games,TRUE,30,1578.8742,1835.7194
1991-09-11,Portugal,Finland,1,0,UEFA Euro qualification,FALSE,40,1723.6633,1596.1405
1991-09-11,Solomon Islands,Wallis Islands and Futuna,5,0,South Pacific Games,TRUE,30,1433.4136,1344.1831
1991-09-11,Switzerland,Scotland,2,2,UEFA Euro qualification,FALSE,40,1753.3622,1715.3467
1991-09-11,Wales,Brazil,1,0,Friendly,FALSE,20,1718.6951,1896.5034
1991-09-12,Bermuda,Jamaica,1,1,Friendly,FALSE,20,1380.7546,1416.2145
1991-09-12,Fiji,Guam,14,1,South Pacific Games,TRUE,30,1641.4968,1403.9727
1991-09-12,Papua New Guinea,Vanuatu,0,1,South Pacific Games,FALSE,30,1469.0714,1427.7338
1991-09-14,Fiji,Tahiti,3,0,South Pacific Games,TRUE,30,1659.7719,1826.2889
1991-09-14,Solomon Islands,Vanuatu,3,0,South Pacific Games,TRUE,30,1455.8738,1448.5202
1991-09-14,United States,Jamaica,1,0,Friendly,FALSE,20,1693.8805,1418.0510
1991-09-15,Guam,New Caledonia,0,18,South Pacific Games,TRUE,30,1385.6976,1588.3047
1991-09-15,Papua New Guinea,Wallis Islands and Futuna,5,0,South Pacific Games,FALSE,30,1448.2851,1321.7228
1991-09-17,Fiji,Vanuatu,3,1,South Pacific Games,TRUE,30,1697.7205,1422.8257
1991-09-17,New Caledonia,Solomon Islands,1,4,South Pacific Games,TRUE,30,1614.1354,1481.5683
1991-09-17,Wallis Islands and Futuna,Tahiti,0,5,South Pacific Games,TRUE,30,1308.9152,1788.3403
1991-09-18,Wallis Islands and Futuna,Guam,5,0,South Pacific Games,TRUE,30,1305.3431,1359.8668
1991-09-20,Fiji,Solomon Islands,1,1,South Pacific Games,TRUE,30,1705.3909,1517.3749
1991-09-20,New Caledonia,Vanuatu,3,1,South Pacific Games,TRUE,30,1578.3289,1415.1553
1991-09-21,Botswana,Eswatini,2,1,Friendly,FALSE,20,1351.7444,1377.5628
1991-09-21,Egypt,Nigeria,1,2,Friendly,FALSE,20,1677.7005,1724.2695
1991-09-21,Uganda,Zimbabwe,1,2,Friendly,TRUE,20,1579.0123,1545.2654
1991-09-22,Cameroon,Mali,1,0,Friendly,TRUE,20,1722.8670,1490.4486
1991-09-22,Mauritius,Tunisia,0,3,Friendly,TRUE,20,1463.4212,1563.0260
1991-09-23,Egypt,Zimbabwe,2,3,Friendly,FALSE,20,1666.1746,1556.2336
1991-09-23,Nigeria,Uganda,8,1,Friendly,TRUE,20,1735.7954,1568.0441
1991-09-24,Cameroon,Tunisia,0,1,Friendly,TRUE,20,1727.0241,1575.6420
1991-09-24,Mali,Mauritius,5,0,Friendly,TRUE,20,1486.2915,1450.8051
1991-09-25,Bulgaria,Italy,2,1,Friendly,FALSE,20,1670.2613,1934.4799
1991-09-25,Egypt,Uganda,1,0,Friendly,FALSE,20,1650.7739,1555.6354
1991-09-25,Faroe Islands,Denmark,0,4,UEFA Euro qualification,TRUE,40,1523.3405,1779.7704
1991-09-25,Iceland,Spain,2,0,UEFA Euro qualification,FALSE,40,1506.0945,1807.7379
1991-09-25,Nigeria,Zimbabwe,1,0,Friendly,TRUE,20,1748.2040,1571.6344
1991-09-25,Norway,Czechoslovakia,2,3,Friendly,FALSE,20,1660.9040,1840.6317
1991-09-25,Russia,Hungary,2,2,UEFA Euro qualification,FALSE,40,1902.2391,1708.6660
1991-09-26,Cameroon,Mauritius,1,0,Friendly,TRUE,20,1712.9232,1432.8408
1991-09-26,Mali,Tunisia,0,0,Friendly,TRUE,20,1504.2559,1589.7429
1991-09-28,Cameroon,Nigeria,1,0,Friendly,TRUE,20,1716.2487,1753.5185
1991-09-28,Egypt,Mali,0,0,Friendly,FALSE,20,1655.6819,1506.6679
1991-09-28,Mauritius,Uganda,3,0,Friendly,TRUE,20,1429.5154,1550.7275
1991-09-28,Tunisia,Zimbabwe,3,1,Friendly,TRUE,20,1587.3309,1566.3198
1991-09-30,Botswana,Ghana,0,0,Friendly,FALSE,20,1359.6411,1601.5934
1991-09-30,Cameroon,Tunisia,1,0,Friendly,TRUE,20,1727.3173,1601.4248
1991-09-30,Nigeria,Zimbabwe,3,0,Friendly,TRUE,20,1742.4499,1552.2259
1991-10-05,Singapore,Indonesia,2,0,Friendly,FALSE,20,1414.5899,1360.6829
1991-10-09,Austria,Denmark,0,3,UEFA Euro qualification,FALSE,40,1622.2266,1793.7214
1991-10-09,Finland,Greece,1,1,UEFA Euro qualification,FALSE,40,1587.6392,1614.9156
1991-10-09,Hungary,Belgium,0,2,Friendly,FALSE,20,1722.4347,1752.6426
1991-10-09,Switzerland,Sweden,3,1,Friendly,FALSE,20,1745.8105,1783.1685
1991-10-12,Luxembourg,Portugal,1,1,Friendly,FALSE,20,1082.7611,1732.1646
1991-10-12,Russia,Italy,0,0,UEFA Euro qualification,FALSE,40,1888.4704,1920.0764
1991-10-12,Spain,France,1,2,UEFA Euro qualification,FALSE,40,1762.0498,1918.0612
1991-10-13,Algeria,Iran,1,0,Friendly,FALSE,20,1835.0156,1714.5867
1991-10-16,Bulgaria,San Marino,4,0,UEFA Euro qualification,FALSE,40,1684.6647,1398.1562
1991-10-16,Cyprus,Iceland,1,1,Friendly,FALSE,20,1166.2385,1551.7827
1991-10-16,Czechoslovakia,Albania,2,1,UEFA Euro qualification,FALSE,40,1848.3764,1355.4131
1991-10-16,England,Turkey,1,0,UEFA Euro qualification,FALSE,40,1939.6191,1521.9018
1991-10-16,Faroe Islands,Yugoslavia,0,2,UEFA Euro qualification,TRUE,40,1509.3895,1873.4099
1991-10-16,Germany,Wales,4,1,UEFA Euro qualification,FALSE,40,2001.7358,1730.8979
1991-10-16,Netherlands,Portugal,1,0,UEFA Euro qualification,FALSE,40,1865.5816,1722.9765
1991-10-16,Northern Ireland,Austria,2,1,UEFA Euro qualification,FALSE,40,1612.4966,1594.3289
1991-10-16,Poland,Republic of Ireland,3,3,UEFA Euro qualification,FALSE,40,1733.9137,1833.4106
1991-10-16,Romania,Scotland,1,0,UEFA Euro qualification,FALSE,40,1757.0336,1722.8984
1991-10-19,United States,North Korea,1,2,Friendly,FALSE,20,1695.9421,1622.7780
1991-10-30,Brazil,Yugoslavia,3,1,Friendly,FALSE,20,1884.3006,1879.9822
1991-10-30,Greece,Finland,2,0,UEFA Euro qualification,FALSE,40,1619.0419,1583.5130
1991-10-30,Hungary,Norway,0,0,UEFA Euro qualification,FALSE,40,1704.4614,1653.1593
1991-10-31,Ghana,Senegal,2,3,Friendly,TRUE,20,1597.7208,1633.4926
1991-10-31,Ivory Coast,Nigeria,2,0,Friendly,FALSE,20,1737.1629,1751.2235
1991-11-02,Ghana,Nigeria,1,0,Friendly,TRUE,20,1588.7468,1739.8600
1991-11-02,Ivory Coast,Senegal,1,0,Friendly,FALSE,20,1748.5265,1642.4666
1991-11-09,Tanzania,Kenya,1,1,Friendly,FALSE,20,1421.3685,1511.0914
1991-11-13,Austria,Yugoslavia,0,2,UEFA Euro qualification,FALSE,40,1580.8805,1869.3553
1991-11-13,Cyprus,Russia,0,3,UEFA Euro qualification,FALSE,40,1172.9993,1884.5834
1991-11-13,Denmark,Northern Ireland,2,1,UEFA Euro qualification,FALSE,40,1821.6191,1625.9450
1991-11-13,Italy,Norway,1,1,UEFA Euro qualification,FALSE,40,1923.9634,1661.3571
1991-11-13,Poland,England,1,1,UEFA Euro qualification,FALSE,40,1733.8847,1941.5522
1991-11-13,Romania,Switzerland,1,0,UEFA Euro qualification,FALSE,40,1769.6742,1758.1349
1991-11-13,Scotland,San Marino,4,0,UEFA Euro qualification,FALSE,40,1710.2578,1390.8411
1991-11-13,Spain,Czechoslovakia,2,1,UEFA Euro qualification,FALSE,40,1745.2464,1849.6516
1991-11-13,Turkey,Republic of Ireland,1,3,UEFA Euro qualification,FALSE,40,1519.9687,1833.4396
1991-11-13,Wales,Luxembourg,1,0,UEFA Euro qualification,FALSE,40,1723.4941,1091.9492
1991-11-15,Lithuania,Estonia,4,1,Baltic Cup,FALSE,30,1347.0069,1204.6141
1991-11-16,Estonia,Latvia,0,2,Baltic Cup,TRUE,30,1194.1898,1366.6374
1991-11-16,Tanzania,Kenya,1,2,Friendly,FALSE,20,1421.0728,1511.3871
1991-11-17,Lithuania,Latvia,1,1,Baltic Cup,FALSE,30,1357.4313,1378.8046
1991-11-20,Belgium,Germany,0,1,UEFA Euro qualification,FALSE,40,1770.6159,2009.1396
1991-11-20,Bulgaria,Romania,1,1,UEFA Euro qualification,FALSE,40,1691.9798,1783.4653
1991-11-20,France,Iceland,3,1,UEFA Euro qualification,FALSE,40,1934.8646,1545.0219
1991-11-20,Mexico,Uruguay,1,1,Friendly,FALSE,20,1821.2686,1773.0008
1991-11-20,Portugal,Greece,1,0,UEFA Euro qualification,FALSE,40,1715.0419,1637.8989
1991-11-22,Cape Verde,Guinea-Bissau,2,1,Amílcar Cabral Cup,TRUE,30,1415.2551,1471.1769
1991-11-23,Gambia,Mali,1,0,Amílcar Cabral Cup,TRUE,30,1326.7509,1512.8166
1991-11-23,Ivory Coast,Niger,5,2,Friendly,FALSE,20,1753.2053,1475.9100
1991-11-23,Kenya,Zambia,0,1,CECAFA Cup,TRUE,30,1521.6658,1623.0033
1991-11-24,Guinea,Sierra Leone,0,1,Amílcar Cabral Cup,TRUE,30,1537.3699,1527.3719
1991-11-24,Senegal,Guinea-Bissau,4,0,Amílcar Cabral Cup,FALSE,30,1637.7877,1453.7832
1991-11-24,Sudan,Tanzania,1,1,CECAFA Cup,TRUE,30,1513.6635,1410.7940
1991-11-24,United States,Costa Rica,1,1,Friendly,FALSE,20,1681.3335,1578.4659
1991-11-25,Malawi,Zanzibar,1,0,CECAFA Cup,TRUE,30,1455.7305,1239.0463
1991-11-25,Singapore,Thailand,0,0,Southeast Asian Games,TRUE,30,1423.3483,1447.3206
1991-11-26,Gambia,Guinea,0,0,Amílcar Cabral Cup,TRUE,30,1349.0950,1521.9384
1991-11-26,Mali,Sierra Leone,1,1,Amílcar Cabral Cup,TRUE,30,1490.4726,1542.8035
1991-11-26,Indonesia,Malaysia,2,0,Southeast Asian Games,TRUE,30,1351.9246,1418.9229
1991-11-26,Philippines,Vietnam,2,2,Southeast Asian Games,FALSE,30,1061.3568,1498.0659
1991-11-27,Costa Rica,Mexico,1,1,Friendly,TRUE,20,1583.7209,1817.2426
1991-11-27,Malta,Libya,2,0,Friendly,FALSE,20,1322.8053,1636.1578
1991-11-27,Senegal,Cape Verde,0,0,Amílcar Cabral Cup,FALSE,30,1646.9658,1432.6488
1991-11-27,Tunisia,Ivory Coast,5,3,Friendly,FALSE,20,1594.8976,1756.7860
1991-11-27,Uganda,Sudan,2,0,CECAFA Cup,FALSE,30,1527.3583,1509.3476
1991-11-27,Zambia,Zanzibar,3,2,CECAFA Cup,TRUE,30,1633.7482,1232.3514
1991-11-27,Thailand,Myanmar,4,0,Southeast Asian Games,TRUE,30,1446.2873,1406.9455
1991-11-28,Gambia,Sierra Leone,0,0,Amílcar Cabral Cup,TRUE,30,1355.9970,1540.5611
1991-11-28,Guinea,Mali,0,2,Amílcar Cabral Cup,TRUE,30,1515.0363,1492.7149
1991-11-28,Kenya,Malawi,1,0,CECAFA Cup,TRUE,30,1510.9210,1462.4254
1991-11-28,Indonesia,Vietnam,1,0,Southeast Asian Games,TRUE,30,1378.7104,1486.8411
1991-11-28,Philippines,Malaysia,1,0,Southeast Asian Games,FALSE,30,1072.5816,1392.1371
