date,home_team,away_team,home_score,away_score,tournament,neutral,k_factor,elo_home_pre,elo_away_pre
1980-01-23,Spain,Netherlands,1,0,Friendly,FALSE,20,1770.7538,1933.5024
1980-02-13,Spain,German DR,0,1,Friendly,FALSE,20,1782.5405,1786.6493
1980-02-27,France,Greece,5,1,Friendly,FALSE,20,1806.0658,1592.7407
1980-03-26,France,Netherlands,0,0,Friendly,FALSE,20,1811.3686,1921.7157
1980-03-26,Spain,England,0,2,Friendly,FALSE,20,1769.8485,1924.0942
1980-04-16,Spain,Czechoslovakia,2,2,Friendly,FALSE,20,1757.1716,1798.6870
1980-05-21,Denmark,Spain,2,2,Friendly,FALSE,20,1570.5224,1755.5040
1980-05-23,Russia,France,1,0,Friendly,FALSE,20,1793.8536,1811.6664
1980-06-12,Italy,Spain,0,0,UEFA Euro,FALSE,50,1875.4938,1753.1057
1980-06-15,Belgium,Spain,2,1,UEFA Euro,TRUE,50,1807.7973,1767.2296
1980-06-18,Spain,England,1,2,UEFA Euro,TRUE,50,1745.1355,1891.4272
1980-09-24,Hungary,Spain,2,2,Friendly,FALSE,20,1700.1895,1730.0811
1980-10-11,Cyprus,France,0,7,FIFA World Cup qualification,FALSE,40,1181.4766,1803.9888
1980-10-15,German DR,Spain,0,0,Friendly,FALSE,20,1815.7806,1732.0720
1980-10-28,France,Republic of Ireland,2,0,FIFA World Cup qualification,FALSE,40,1808.2254,1636.5743
1980-11-12,Spain,Poland,1,2,Friendly,FALSE,20,1736.9163,1838.7397
1980-11-19,Germany,France,4,1,Friendly,FALSE,20,1999.0671,1818.6119
1981-02-18,Spain,France,1,0,Friendly,FALSE,20,1726.9688,1812.8028
1981-03-25,England,Spain,1,2,Friendly,FALSE,20,1884.0934,1736.5613
1981-03-25,Netherlands,France,1,0,FIFA World Cup qualification,FALSE,40,1823.5617,1803.2103
1981-04-15,Spain,Hungary,0,3,Friendly,FALSE,20,1752.6835,1684.5014
1981-04-29,France,Belgium,3,2,FIFA World Cup qualification,FALSE,40,1789.8739,1844.9182
1981-05-15,France,Brazil,1,3,Friendly,FALSE,20,1807.3004,1959.6451
1981-06-20,Portugal,Spain,2,0,Friendly,FALSE,20,1704.3770,1727.3173
1981-06-28,Venezuela,Spain,0,2,Friendly,FALSE,20,1276.1379,1715.5907
1981-07-02,Colombia,Spain,1,1,Friendly,FALSE,20,1506.1005,1719.3141
1981-07-05,Chile,Spain,1,1,Friendly,FALSE,20,1667.2493,1716.1662
1981-07-08,Brazil,Spain,1,0,Friendly,FALSE,20,1985.3189,1717.6260
1981-09-09,Belgium,France,2,0,FIFA World Cup qualification,FALSE,40,1827.4917,1794.5433
1981-09-23,Austria,Spain,0,0,Friendly,FALSE,20,1817.7361,1715.4761
1981-10-14,Republic of Ireland,France,3,2,FIFA World Cup qualification,FALSE,40,1637.8092,1775.4937
1981-10-14,Spain,Luxembourg,3,0,Friendly,FALSE,20,1720.7184,1126.0148
1981-11-18,France,Netherlands,2,0,FIFA World Cup qualification,FALSE,40,1753.3329,1837.5992
1981-11-18,Poland,Spain,2,3,Friendly,FALSE,20,1868.4076,1721.3485
1981-12-05,France,Cyprus,4,0,FIFA World Cup qualification,FALSE,40,1781.9752,1165.9260
1981-12-16,Spain,Belgium,2,0,Friendly,FALSE,20,1737.4621,1817.7474
1982-02-23,France,Italy,2,0,Friendly,FALSE,20,1783.1719,1811.3538
1982-02-24,Spain,Scotland,3,0,Friendly,FALSE,20,1751.6119,1735.9389
1982-03-24,France,Northern Ireland,4,0,Friendly,FALSE,20,1795.1146,1665.4620
1982-03-24,Spain,Wales,1,1,Friendly,FALSE,20,1763.4917,1720.7417
1982-04-28,France,Peru,0,1,Friendly,FALSE,20,1803.0079,1658.4435
1982-04-28,Spain,Switzerland,2,0,Friendly,FALSE,20,1759.5996,1571.9844
1982-06-02,France,Wales,0,1,Friendly,FALSE,20,1786.9395,1715.1104
1982-06-16,England,France,3,1,FIFA World Cup,TRUE,60,1844.7479,1772.3612
1982-06-16,Spain,Honduras,1,1,FIFA World Cup,FALSE,60,1764.4100,1622.3137
1982-06-20,Spain,Yugoslavia,2,1,FIFA World Cup,FALSE,60,1746.3399,1793.8652
1982-06-21,France,Kuwait,4,1,FIFA World Cup,TRUE,60,1736.6034,1728.8581
1982-06-24,France,Czechoslovakia,1,1,FIFA World Cup,TRUE,60,1787.9332,1748.3909
1982-06-25,Spain,Northern Ireland,0,1,FIFA World Cup,FALSE,60,1771.8430,1652.7115
1982-06-28,Austria,France,0,1,FIFA World Cup,TRUE,60,1839.0401,1784.5335
1982-07-02,Spain,Germany,1,2,FIFA World Cup,FALSE,60,1725.0867,1988.9366
1982-07-04,France,Northern Ireland,4,1,FIFA World Cup,TRUE,60,1819.2018,1708.2603
1982-07-05,Spain,England,0,0,FIFA World Cup,FALSE,60,1708.2714,1931.1729
1982-07-08,Germany,France,3,3,FIFA World Cup,TRUE,60,2005.7519,1855.4852
1982-07-10,Poland,France,3,2,FIFA World Cup,TRUE,60,1866.5836,1867.7075
1982-08-31,France,Poland,0,4,Friendly,FALSE,20,1837.6104,1896.6807
1982-10-06,France,Hungary,1,0,Friendly,FALSE,20,1816.6617,1738.9614
1982-10-27,Spain,Iceland,1,0,UEFA Euro qualification,FALSE,40,1718.4620,1460.8942
1982-11-10,Netherlands,France,1,2,Friendly,FALSE,20,1787.8610,1821.9509
1982-11-17,Republic of Ireland,Spain,3,3,UEFA Euro qualification,FALSE,40,1633.9820,1722.9906
1983-02-16,Portugal,France,0,3,Friendly,FALSE,20,1682.0516,1833.8255
1983-02-16,Spain,Netherlands,1,0,UEFA Euro qualification,FALSE,40,1723.6231,1783.1495
1983-03-23,France,Russia,1,1,Friendly,FALSE,20,1848.7368,1924.0070
1983-04-23,France,Yugoslavia,4,0,Friendly,FALSE,20,1848.0263,1768.0068
1983-04-27,Spain,Republic of Ireland,2,0,UEFA Euro qualification,FALSE,40,1741.3037,1643.2219
1983-05-15,Malta,Spain,2,3,UEFA Euro qualification,FALSE,40,1329.6591,1755.8402
1983-05-29,Iceland,Spain,0,1,UEFA Euro qualification,FALSE,40,1456.3657,1761.1465
1983-05-31,Belgium,France,1,1,Friendly,TRUE,20,1837.3210,1857.8464
1983-09-07,Denmark,France,3,1,Friendly,FALSE,20,1661.4029,1857.2563
1983-10-05,France,Spain,1,1,Friendly,FALSE,20,1838.2199,1770.5572
1983-11-12,Yugoslavia,France,0,0,Friendly,FALSE,20,1742.8802,1833.7368
1983-11-16,Netherlands,Spain,2,1,UEFA Euro qualification,FALSE,40,1769.1275,1775.0402
1983-12-21,Spain,Malta,12,1,UEFA Euro qualification,FALSE,40,1760.3277,1301.9816
1984-01-18,Spain,Hungary,0,1,Friendly,FALSE,20,1764.5779,1666.9664
1984-02-29,France,England,2,0,Friendly,FALSE,20,1833.9999,1903.8529
1984-02-29,Luxembourg,Spain,0,1,Friendly,FALSE,20,1102.2503,1749.4333
1984-03-28,France,Austria,1,0,Friendly,FALSE,20,1847.7017,1724.9005
1984-04-11,Spain,Denmark,2,1,Friendly,FALSE,20,1750.2553,1711.5473
1984-04-18,France,Germany,1,0,Friendly,FALSE,20,1852.0440,1922.6540
1984-05-26,Switzerland,Spain,0,4,Friendly,FALSE,20,1680.7278,1756.4624
1984-05-31,Hungary,Spain,1,1,Friendly,FALSE,20,1687.0254,1776.5198
1984-06-01,France,Scotland,2,0,Friendly,FALSE,20,1861.2001,1754.8265
1984-06-07,Spain,Yugoslavia,0,1,Friendly,FALSE,20,1776.8220,1774.7084
1984-06-12,France,Denmark,1,0,UEFA Euro,FALSE,50,1868.2087,1709.4595
1984-06-14,Romania,Spain,1,1,UEFA Euro,TRUE,50,1714.8909,1763.9648
1984-06-16,France,Belgium,5,0,UEFA Euro,FALSE,50,1877.4087,1833.5706
1984-06-17,Portugal,Spain,1,1,UEFA Euro,TRUE,50,1734.5540,1760.4569
1984-06-19,France,Yugoslavia,3,2,UEFA Euro,FALSE,50,1907.8155,1693.8304
1984-06-20,Germany,Spain,0,1,UEFA Euro,TRUE,50,1919.4503,1758.5965
1984-06-23,France,Portugal,3,2,UEFA Euro,FALSE,50,1914.8629,1759.2149
1984-06-24,Denmark,Spain,1,1,UEFA Euro,TRUE,50,1785.7888,1794.4091
1984-06-27,France,Spain,2,0,UEFA Euro,FALSE,50,1924.1977,1793.7890
1984-10-13,Luxembourg,France,0,4,FIFA World Cup qualification,FALSE,40,1091.3696,1939.9301
1984-10-17,Spain,Wales,3,0,FIFA World Cup qualification,FALSE,40,1778.0566,1680.3568
1984-11-14,Scotland,Spain,3,1,FIFA World Cup qualification,FALSE,40,1765.6902,1795.0440
1984-11-21,France,Bulgaria,1,0,FIFA World Cup qualification,FALSE,40,1940.9252,1659.8691
1984-12-08,France,German DR,2,0,FIFA World Cup qualification,FALSE,40,1944.9385,1768.0074
1985-01-23,Spain,Finland,3,1,Friendly,FALSE,20,1771.0614,1404.2955
1985-02-27,Spain,Scotland,1,0,FIFA World Cup qualification,FALSE,40,1772.9739,1789.6728
1985-03-27,Spain,Northern Ireland,0,0,Friendly,FALSE,20,1788.2685,1709.7246
1985-04-03,Yugoslavia,France,0,0,FIFA World Cup qualification,FALSE,40,1737.3073,1955.0666
1985-04-30,Wales,Spain,3,0,FIFA World Cup qualification,FALSE,40,1695.0618,1783.5388
1985-05-02,Bulgaria,France,2,0,FIFA World Cup qualification,FALSE,40,1682.9217,1948.5360
1985-05-26,Republic of Ireland,Spain,0,0,Friendly,FALSE,20,1622.5354,1749.6992
1985-06-12,Iceland,Spain,1,2,FIFA World Cup qualification,FALSE,40,1444.2360,1748.9189
1985-08-21,France,Uruguay,2,0,CONMEBOL–UEFA Cup of Champions,FALSE,30,1905.2286,1817.1651
1985-09-11,German DR,France,2,0,FIFA World Cup qualification,FALSE,40,1713.0898,1916.6145
1985-09-25,Spain,Iceland,2,1,FIFA World Cup qualification,FALSE,40,1758.3336,1454.4821
1985-10-30,France,Luxembourg,6,0,FIFA World Cup qualification,FALSE,40,1877.9309,1080.5244
1985-11-06,France,Yugoslavia,2,0,FIFA World Cup qualification,FALSE,40,1878.4133,1726.8621
1985-11-20,Spain,Austria,0,0,Friendly,FALSE,20,1761.8974,1661.5624
1985-12-18,Spain,Bulgaria,2,0,Friendly,FALSE,20,1756.6954,1736.1742
1986-01-22,Spain,Russia,2,0,Friendly,FALSE,20,1766.6912,1941.9727
1986-02-19,Spain,Belgium,3,0,Friendly,FALSE,20,1784.8914,1746.2336
1986-02-26,France,Northern Ireland,0,0,Friendly,FALSE,20,1889.8315,1747.7634
1986-03-26,France,Argentina,2,0,Friendly,FALSE,20,1883.8086,1798.3160
1986-03-26,Spain,Poland,3,0,Friendly,FALSE,20,1795.7560,1743.3696
1986-06-01,Canada,France,0,1,FIFA World Cup,TRUE,60,1635.8136,1891.4834
1986-06-01,Spain,Brazil,0,1,FIFA World Cup,TRUE,60,1806.0375,1825.2421
1986-06-05,France,Russia,1,1,FIFA World Cup,TRUE,60,1902.6839,1931.6806
1986-06-07,Northern Ireland,Spain,1,2,FIFA World Cup,TRUE,60,1754.4853,1777.6940
1986-06-09,Hungary,France,0,3,FIFA World Cup,TRUE,60,1799.3513,1905.1819
1986-06-12,Algeria,Spain,0,3,FIFA World Cup,TRUE,60,1693.1475,1805.6930
1986-06-17,Italy,France,0,2,FIFA World Cup,TRUE,60,1810.6158,1942.1671
1986-06-18,Denmark,Spain,1,5,FIFA World Cup,TRUE,60,1936.8245,1841.7575
1986-06-21,Brazil,France,1,1,FIFA World Cup,TRUE,60,1932.4429,1970.8986
1986-06-22,Spain,Belgium,1,1,FIFA World Cup,TRUE,60,1913.0259,1785.7409
1986-06-25,France,Germany,0,2,FIFA World Cup,TRUE,60,1967.5916,1865.3714
1986-06-28,France,Belgium,4,2,FIFA World Cup,TRUE,60,1909.7212,1764.8566
1986-08-19,Switzerland,France,2,0,Friendly,FALSE,20,1638.7771,1936.9749
1986-09-10,Iceland,France,0,0,UEFA Euro qualification,FALSE,40,1443.8499,1914.2395
1986-09-24,Spain,Greece,3,1,Friendly,FALSE,20,1902.5019,1544.7612
1986-10-11,France,Russia,0,2,UEFA Euro qualification,FALSE,40,1898.4800,1879.6543
1986-10-15,Germany,Spain,2,2,Friendly,FALSE,20,1912.7670,1904.5096
1986-11-12,Spain,Romania,1,0,UEFA Euro qualification,FALSE,40,1907.5284,1760.9083
1986-11-19,German DR,France,0,0,UEFA Euro qualification,FALSE,40,1747.2717,1858.6019
1986-12-03,Albania,Spain,1,2,UEFA Euro qualification,FALSE,40,1366.3835,1915.3170
1987-01-21,Spain,Netherlands,1,1,Friendly,FALSE,20,1918.1233,1791.0050
1987-02-18,Spain,England,2,4,Friendly,FALSE,20,1912.3818,1902.4830
1987-04-01,Austria,Spain,2,3,UEFA Euro qualification,FALSE,40,1685.3138,1892.7892
1987-04-29,France,Iceland,2,0,UEFA Euro qualification,FALSE,40,1857.9499,1493.6544
1987-04-29,Romania,Spain,3,1,UEFA Euro qualification,FALSE,40,1765.2121,1906.7925
1987-06-16,Norway,France,2,0,UEFA Euro qualification,FALSE,40,1624.9528,1861.8262
1987-08-12,Germany,France,2,1,Friendly,FALSE,20,1888.4314,1820.5833
1987-09-09,Russia,France,1,1,UEFA Euro qualification,FALSE,40,1909.1004,1815.0705
1987-09-23,Spain,Luxembourg,2,0,Friendly,FALSE,20,1873.2192,1067.3709
1987-10-14,France,Norway,1,1,UEFA Euro qualification,FALSE,40,1825.2073,1609.8868
1987-10-14,Spain,Austria,2,0,UEFA Euro qualification,FALSE,40,1873.3814,1682.3484
1987-11-18,France,German DR,0,1,UEFA Euro qualification,FALSE,40,1810.8080,1756.7824
1987-11-18,Spain,Albania,5,0,UEFA Euro qualification,FALSE,40,1882.8444,1345.0155
1988-01-27,Israel,France,1,1,Friendly,FALSE,20,1544.9151,1782.4802
1988-01-27,Spain,German DR,0,0,Friendly,FALSE,20,1884.8287,1757.4950
1988-02-02,France,Switzerland,2,1,Tournoi de France,FALSE,30,1778.7154,1661.4734
1988-02-05,France,Morocco,2,1,Tournoi de France,TRUE,30,1785.3936,1718.5342
1988-02-24,Spain,Czechoslovakia,1,2,Friendly,FALSE,20,1879.0830,1748.5693
1988-03-23,France,Spain,2,1,Friendly,FALSE,20,1797.5422,1863.2763
1988-04-27,Northern Ireland,France,0,0,Friendly,FALSE,20,1618.9066,1806.5591
1988-04-27,Spain,Scotland,0,0,Friendly,FALSE,20,1854.2594,1715.0894
1988-06-01,Spain,Sweden,1,3,Friendly,FALSE,20,1848.2899,1862.0996
1988-06-05,Switzerland,Spain,1,1,Friendly,FALSE,20,1661.1024,1829.6433
1988-06-11,Denmark,Spain,2,3,UEFA Euro,TRUE,50,1813.6037,1827.6957
1988-06-14,Italy,Spain,1,0,UEFA Euro,TRUE,50,1863.8022,1851.6823
1988-06-17,Germany,Spain,2,0,UEFA Euro,FALSE,50,1902.2213,1827.5540
1988-08-24,France,Czechoslovakia,1,1,Friendly,FALSE,20,1804.0884,1766.4301
1988-09-14,Spain,Yugoslavia,1,2,Friendly,FALSE,20,1807.4639,1766.5164
1988-09-28,France,Norway,1,0,FIFA World Cup qualification,FALSE,40,1800.3214,1597.0753
1988-10-12,Spain,Argentina,1,1,Friendly,FALSE,20,1793.6159,1793.8191
1988-10-22,Cyprus,France,1,1,FIFA World Cup qualification,FALSE,40,1170.8430,1806.2654
1988-11-16,Spain,Republic of Ireland,2,0,FIFA World Cup qualification,FALSE,40,1790.8200,1772.1111
1988-11-19,Yugoslavia,France,3,2,FIFA World Cup qualification,FALSE,40,1783.2860,1788.0194
1988-12-21,Spain,Northern Ireland,4,0,FIFA World Cup qualification,FALSE,40,1810.9510,1620.9123
1989-01-22,Malta,Spain,0,2,FIFA World Cup qualification,FALSE,40,1353.5785,1822.8368
1989-02-07,Republic of Ireland,France,0,0,Friendly,FALSE,20,1751.9801,1773.3700
1989-02-08,Northern Ireland,Spain,0,2,FIFA World Cup qualification,FALSE,40,1609.0265,1829.2347
1989-03-08,Scotland,France,2,0,FIFA World Cup qualification,FALSE,40,1726.0621,1775.5947
1989-03-23,Spain,Malta,4,0,FIFA World Cup qualification,FALSE,40,1849.2503,1339.5044
1989-04-26,Republic of Ireland,Spain,1,0,FIFA World Cup qualification,FALSE,40,1751.7700,1851.4275
1989-04-29,France,Yugoslavia,0,0,FIFA World Cup qualification,FALSE,40,1749.9220,1812.2319
1989-08-16,Sweden,France,2,4,Friendly,FALSE,20,1881.0837,1747.7609
1989-09-05,Norway,France,1,1,FIFA World Cup qualification,FALSE,40,1574.6100,1771.5509
1989-09-20,Spain,Poland,1,0,Friendly,FALSE,20,1831.4473,1743.6855
1989-10-11,France,Scotland,3,0,FIFA World Cup qualification,FALSE,40,1766.1110,1727.6510
1989-10-11,Hungary,Spain,2,2,FIFA World Cup qualification,FALSE,40,1679.9901,1836.5142
1989-11-15,Spain,Hungary,4,0,FIFA World Cup qualification,FALSE,40,1833.2888,1677.5284
1989-11-18,France,Cyprus,2,0,FIFA World Cup qualification,FALSE,40,1787.8571,1177.4154
1989-12-13,Spain,Switzerland,2,1,Friendly,FALSE,20,1847.2836,1603.0000
1990-01-21,Kuwait,France,0,1,Friendly,FALSE,20,1631.1358,1788.8453
1990-01-24,France,German DR,3,0,Friendly,TRUE,20,1797.1994,1673.6630
1990-02-21,Spain,Czechoslovakia,1,0,Friendly,FALSE,20,1849.7060,1821.4930
1990-02-28,France,Germany,2,1,Friendly,FALSE,20,1808.7266,1924.7239
1990-03-28,Hungary,France,1,3,Friendly,FALSE,20,1670.6097,1819.1867
1990-03-28,Spain,Austria,2,3,Friendly,FALSE,20,1856.1746,1654.8269
1990-05-26,Yugoslavia,Spain,0,1,Friendly,FALSE,20,1838.5783,1839.1744
1990-06-13,Uruguay,Spain,0,0,FIFA World Cup,TRUE,60,1835.6929,1851.9598
1990-06-17,South Korea,Spain,1,3,FIFA World Cup,TRUE,60,1752.2976,1850.5563
1990-06-21,Belgium,Spain,1,2,FIFA World Cup,TRUE,60,1868.5265,1883.1586
1990-06-26,Spain,Yugoslavia,1,2,FIFA World Cup,TRUE,60,1911.8959,1817.2402
1990-08-15,France,Poland,0,0,Friendly,FALSE,20,1832.1031,1742.9816
1990-09-05,Iceland,France,1,2,UEFA Euro qualification,FALSE,40,1525.9442,1827.1404
1990-09-12,Spain,Brazil,3,0,Friendly,FALSE,20,1873.9190,1927.7740
1990-10-10,Spain,Iceland,2,1,UEFA Euro qualification,FALSE,40,1889.1083,1512.8072
1990-10-13,France,Czechoslovakia,2,1,UEFA Euro qualification,FALSE,40,1836.7004,1823.1016
1990-11-14,Czechoslovakia,Spain,3,2,UEFA Euro qualification,FALSE,40,1809.4174,1891.5304
1990-11-17,Albania,France,0,1,UEFA Euro qualification,FALSE,40,1312.3212,1850.3846
1990-12-19,Spain,Albania,9,0,UEFA Euro qualification,FALSE,40,1872.5591,1309.3472
1991-01-16,Spain,Portugal,1,1,Friendly,FALSE,20,1874.7096,1734.5696
1991-02-20,France,Spain,3,1,UEFA Euro qualification,FALSE,40,1853.3586,1868.7222
1991-03-27,Spain,Hungary,2,4,Friendly,FALSE,20,1845.8891,1718.6156
1991-03-30,France,Albania,5,0,UEFA Euro qualification,FALSE,40,1876.1917,1307.1967
1991-04-17,Spain,Romania,0,2,Friendly,FALSE,20,1822.2722,1770.2490
1991-08-14,Poland,France,1,5,Friendly,FALSE,20,1730.2344,1877.8569
1991-09-04,Czechoslovakia,France,1,2,UEFA Euro qualification,FALSE,40,1864.6400,1894.0529
1991-09-04,Spain,Uruguay,2,1,Friendly,FALSE,20,1801.0980,1779.6408
1991-09-25,Iceland,Spain,2,0,UEFA Euro qualification,FALSE,40,1506.0945,1807.7379
1991-10-12,Spain,France,1,2,UEFA Euro qualification,FALSE,40,1762.0498,1918.0612
1991-11-13,Spain,Czechoslovakia,2,1,UEFA Euro qualification,FALSE,40,1745.2464,1849.6516
1991-11-20,France,Iceland,3,1,UEFA Euro qualification,FALSE,40,1934.8646,1545.0219
1992-01-15,Portugal,Spain,0,0,Friendly,FALSE,20,1725.6452,1765.5000
1992-02-19,England,France,2,0,Friendly,FALSE,20,1935.5455,1938.2405
1992-02-19,Spain,Russia,1,1,Friendly,FALSE,20,1767.2140,1889.1337
1992-03-11,Spain,United States,2,0,Friendly,FALSE,20,1767.8441,1658.3888
1992-03-25,France,Belgium,3,3,Friendly,FALSE,20,1927.3350,1746.9526
1992-04-22,Spain,Albania,3,0,FIFA World Cup qualification,FALSE,40,1774.7578,1368.1170
1992-05-27,Switzerland,France,2,1,Friendly,FALSE,20,1718.2396,1920.6556
1992-06-05,France,Netherlands,1,1,Friendly,FALSE,20,1907.7904,1892.9512
1992-06-10,Sweden,France,1,1,UEFA Euro,FALSE,50,1782.0193,1904.6004
1992-06-14,France,England,0,0,UEFA Euro,TRUE,50,1902.9778,1941.5782
1992-06-17,France,Denmark,1,2,UEFA Euro,TRUE,50,1905.7440,1803.7387
1992-08-26,France,Brazil,0,2,Friendly,FALSE,20,1873.6080,1922.6538
1992-09-09,Bulgaria,France,2,0,FIFA World Cup qualification,FALSE,40,1729.2359,1856.4237
1992-09-09,Spain,England,1,0,Friendly,FALSE,20,1778.3520,1911.3461
1992-09-23,Latvia,Spain,0,0,FIFA World Cup qualification,FALSE,40,1347.0748,1789.2988
1992-10-14,France,Austria,2,0,FIFA World Cup qualification,FALSE,40,1824.0809,1563.7906
1992-10-14,Northern Ireland,Spain,0,0,FIFA World Cup qualification,FALSE,40,1617.2894,1774.1944
1992-11-14,France,Finland,2,1,FIFA World Cup qualification,FALSE,40,1830.7799,1533.1731
1992-11-18,Spain,Republic of Ireland,0,0,FIFA World Cup qualification,FALSE,40,1770.9477,1826.9909
1992-12-16,Spain,Latvia,5,0,FIFA World Cup qualification,FALSE,40,1768.4307,1374.4266
1993-01-27,Spain,Mexico,1,1,Friendly,FALSE,20,1772.8313,1795.6818
1993-02-17,Israel,France,0,4,FIFA World Cup qualification,FALSE,40,1531.2755,1834.4621
1993-02-24,Spain,Lithuania,5,0,FIFA World Cup qualification,FALSE,40,1770.6465,1401.6215
1993-03-27,Austria,France,0,1,FIFA World Cup qualification,FALSE,40,1602.4096,1852.2311
1993-03-31,Denmark,Spain,1,0,FIFA World Cup qualification,FALSE,40,1864.1574,1775.6848
1993-04-28,France,Sweden,2,1,FIFA World Cup qualification,FALSE,40,1864.1043,1864.2230
1993-04-28,Spain,Northern Ireland,3,1,FIFA World Cup qualification,FALSE,40,1765.5818,1609.6372
1993-06-02,Lithuania,Spain,0,2,FIFA World Cup qualification,FALSE,40,1401.4920,1776.7680
1993-07-28,France,Russia,3,1,Friendly,FALSE,20,1878.5080,1821.2593
1993-08-22,Sweden,France,1,1,FIFA World Cup qualification,FALSE,40,1846.7912,1887.1475
1993-09-08,Finland,France,0,2,FIFA World Cup qualification,FALSE,40,1516.5117,1890.5476
1993-09-08,Spain,Chile,2,0,Friendly,FALSE,20,1786.9766,1688.8315
1993-09-22,Albania,Spain,1,5,FIFA World Cup qualification,FALSE,40,1332.5435,1794.2428
1993-10-13,France,Israel,2,3,FIFA World Cup qualification,FALSE,40,1900.8168,1529.7819
1993-10-13,Republic of Ireland,Spain,1,3,FIFA World Cup qualification,FALSE,40,1831.8599,1802.5564
1993-11-17,France,Bulgaria,1,2,FIFA World Cup qualification,FALSE,40,1863.3087,1720.2192
1993-11-17,Spain,Denmark,1,0,FIFA World Cup qualification,FALSE,40,1843.2329,1891.2139
1994-01-19,Spain,Portugal,2,2,Friendly,FALSE,20,1860.2606,1772.7158
1994-02-09,Spain,Poland,1,1,Friendly,FALSE,20,1855.3323,1659.8541
1994-02-16,Italy,France,0,1,Friendly,FALSE,20,1945.5342,1831.2256
1994-03-22,France,Chile,3,1,Friendly,FALSE,20,1846.7147,1681.5652
1994-03-23,Spain,Croatia,0,2,Friendly,FALSE,20,1848.4192,1634.3629
1994-05-26,Australia,France,0,1,Kirin Cup,TRUE,30,1787.5769,1852.0707
1994-05-29,Japan,France,1,4,Kirin Cup,FALSE,30,1739.7208,1864.3178
1994-06-02,Finland,Spain,1,2,Friendly,FALSE,20,1554.7846,1822.6462
1994-06-10,Canada,Spain,0,2,Friendly,FALSE,20,1612.9298,1828.1586
1994-06-17,Spain,South Korea,2,2,FIFA World Cup,TRUE,60,1838.3585,1741.0692
1994-06-21,Germany,Spain,1,1,FIFA World Cup,TRUE,60,1971.0144,1830.1707
1994-06-27,Bolivia,Spain,1,3,FIFA World Cup,TRUE,60,1644.7354,1841.7070
1994-07-02,Spain,Switzerland,3,0,FIFA World Cup,TRUE,60,1863.6175,1824.2305
1994-07-09,Italy,Spain,2,1,FIFA World Cup,TRUE,60,1937.5634,1910.1912
1994-08-17,France,Czech Republic,2,2,Friendly,FALSE,20,1888.7125,1554.7084
1994-09-07,Cyprus,Spain,1,2,UEFA Euro qualification,FALSE,40,1315.1354,1882.5498
1994-09-07,Slovakia,France,0,0,UEFA Euro qualification,FALSE,40,1515.8879,1880.2320
1994-10-08,France,Romania,0,0,UEFA Euro qualification,FALSE,40,1867.4006,1884.2569
1994-10-12,North Macedonia,Spain,0,2,UEFA Euro qualification,FALSE,40,1531.4552,1885.0909
1994-11-16,Poland,France,0,0,UEFA Euro qualification,FALSE,40,1649.5316,1862.7037
1994-11-16,Spain,Denmark,3,0,UEFA Euro qualification,FALSE,40,1896.3985,1873.7497
1994-11-30,Spain,Finland,2,0,Friendly,FALSE,20,1919.5320,1523.3853
1994-12-13,Azerbaijan,France,0,2,UEFA Euro qualification,TRUE,40,1445.1046,1856.4101
1994-12-17,Belgium,Spain,1,4,UEFA Euro qualification,FALSE,40,1760.1068,1921.1631
1995-01-18,Netherlands,France,0,1,Friendly,FALSE,20,1912.4363,1861.5504
1995-01-18,Spain,Uruguay,2,2,Friendly,FALSE,20,1950.0749,1744.6544
1995-02-22,Spain,Germany,0,0,Friendly,FALSE,20,1943.0154,1961.0214
1995-03-29,Israel,France,0,0,UEFA Euro qualification,FALSE,40,1562.7525,1875.6393
1995-03-29,Spain,Belgium,1,1,UEFA Euro qualification,FALSE,40,1940.6983,1731.1950
1995-04-26,Armenia,Spain,0,2,UEFA Euro qualification,FALSE,40,1432.6276,1926.4623
1995-04-26,France,Slovakia,4,0,UEFA Euro qualification,FALSE,40,1864.7183,1561.7462
1995-06-07,Spain,Armenia,1,0,UEFA Euro qualification,FALSE,40,1932.0954,1428.2711
1995-07-22,Norway,France,0,0,Friendly,FALSE,20,1860.4066,1871.4312
1995-08-16,France,Poland,1,1,UEFA Euro qualification,FALSE,40,1873.9376,1712.5503
1995-09-06,France,Azerbaijan,10,0,UEFA Euro qualification,FALSE,40,1861.2068,1404.8380
1995-09-06,Spain,Cyprus,6,0,UEFA Euro qualification,FALSE,40,1933.2956,1362.2636
1995-09-20,Spain,Argentina,2,1,Friendly,FALSE,20,1935.0447,1833.8775
1995-10-11,Denmark,Spain,1,1,UEFA Euro qualification,FALSE,40,1939.6160,1939.8253
1995-10-11,Romania,France,1,3,UEFA Euro qualification,FALSE,40,1875.1699,1865.3085
1995-11-15,France,Israel,2,0,UEFA Euro qualification,FALSE,40,1904.4907,1594.0834
1995-11-15,Spain,North Macedonia,3,0,UEFA Euro qualification,FALSE,40,1945.4168,1484.7160
1996-02-07,Spain,Norway,1,0,Friendly,FALSE,20,1948.0865,1762.7963
1996-02-21,France,Greece,3,1,Friendly,FALSE,20,1909.6553,1596.0606
1996-03-27,Belgium,France,0,2,Friendly,FALSE,20,1747.7432,1912.1947
1996-04-24,Norway,Spain,0,0,Friendly,FALSE,20,1773.9848,1951.3296
1996-05-29,France,Finland,2,0,Friendly,FALSE,20,1924.4436,1529.8582
