"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"sot",760454,"2026-06-22","Norway","Senegal",7,1,4.13690476190476,3.96428571428571,4.55086731614472,2.72243105983944,2.84816723739122,2.46880384109815,4,0.165804526218143,0.111413506220559
"sot",760454,"2026-06-22","Senegal","Norway",4,8,3.4478021978022,3.96428571428571,3.32713455825643,1.67490809243357,1.63303678008514,1.69674262644586,3,0.109302783395721,0.125320394922453
"sot",760455,"2026-06-22","Jordan","Algeria",4,1,3.9702380952381,3.96428571428571,3.40990353249414,1.63298765953658,1.63303678008514,1.68122135762566,4,0.19298987716005,0.309350923592666
"sot",760455,"2026-06-22","Algeria","Jordan",8,1,3.4702380952381,3.96428571428571,4.47260839823132,4.12105534240548,3.55028308793392,3.09343711925264,3,0.106528507802403,0.0312167280050862
"sot",760456,"2026-06-22","Argentina","Austria",5,12,5.34243697478992,3.96428571428571,6.62156540382623,1.75151916161846,1.86514900138211,1.957398107458,5,0.146375382896573,0.0442656499204854
"sot",760456,"2026-06-22","Austria","Argentina",1,1,3.9702380952381,3.96428571428571,2.61890521988235,2.59141202872573,2.58696002314858,1.65614884444181,4,0.314377614190656,0.0718869843243433
"sot",760457,"2026-06-22","France","Iraq",5,15,4.59107142857143,3.96428571428571,7.69122680653208,1.75799605367,1.86514900138211,2.2783170318014,5,0.265131614576147,0.014096319370104
"sot",760457,"2026-06-22","Iraq","France",0,1,3.4702380952381,3.96428571428571,2.08878039299885,3.4702380952381,3.96428571428571,2.08878039299885,3,0.453754403529255,0.120643956783906
"sot",760458,"2026-06-23","England","Ghana",3,13,4.65859173126615,3.97093023255814,8.09183123405656,1.83421160387253,1.62568855351418,3.61102551372082,5,0.247715761563089,0.819940805865666
"sot",760458,"2026-06-23","Ghana","England",1,4,3.53940568475452,3.97093023255814,2.16524990296799,2.27544685736578,2.5919298498008,1.39271411955228,4,0.222638726674848,0.0302266767416066
"sot",760459,"2026-06-23","Colombia","DR Congo",9,5,3.58546511627907,3.97093023255814,5.42692777168556,4.89529874970459,4.36175426782358,3.0063965784487,4,0.268643229371627,0.0441496780845115
"sot",760459,"2026-06-23","DR Congo","Colombia",1,1,3.64244186046512,3.97093023255814,2.56151849233942,2.34978756294245,2.5919298498008,1.62091824862836,4,0.243807867079042,0.0653576939640495
"sot",760460,"2026-06-23","Panama","Croatia",1,4,3.53940568475452,3.97093023255814,3.14834643993413,2.27544685736578,2.5919298498008,2.00146906462912,4,0.222638726674848,0.14896844091181
"sot",760460,"2026-06-23","Croatia","Panama",2,15,3.99273255813954,3.97093023255814,4.83743526481969,1.91692804237562,1.90607664760341,2.37781309274575,4,0.319347926935232,0.506102511987853
"sot",760461,"2026-06-23","Portugal","Uzbekistan",9,10,3.99031007751938,3.97093023255814,5.08402621135752,4.33731708368481,4.36175426782358,3.25092211070546,4,0.189543117653983,0.0642259824012735
"sot",760461,"2026-06-23","Uzbekistan","Portugal",2,1,3.64244186046512,3.97093023255814,2.78735175249463,1.75028044597972,1.90607664760341,1.43031502823376,4,0.243807867079042,0.0931774632443794
"sot",760462,"2026-06-24","Bosnia and Herzegovina","Qatar",5,2,3.68587662337662,3.96022727272727,4.37553263252103,1.95082643113624,1.86621193689746,1.78288309042536,4,0.247113378450808,0.132298892174719
"sot",760462,"2026-06-24","Qatar","Bosnia and Herzegovina",3,5,2.88011363636364,3.96022727272727,3.25064725945298,1.49838385427124,1.62308249478821,1.50584432887903,3,0.203020997187139,0.136481584911951
"sot",760463,"2026-06-24","Switzerland","Canada",4,10,3.98674242424242,3.96022727272727,4.07873952199278,1.63289840494949,1.63307544018573,1.63364135235664,4,0.190152242461032,0.174924996241772
"sot",760463,"2026-06-24","Canada","Switzerland",7,5,3.88011363636364,3.96022727272727,3.49648863410039,2.91422391092681,2.85127872373608,3.25933547262407,4,0.209064344390933,0.288788613256047
"sot",760464,"2026-06-24","Morocco","Haiti",11,12,2.98830213903743,3.96022727272727,5.64249407612728,8.44885080886087,6.32321954565506,4.11121394373558,3,0.181319260735879,0.00639326363133247
"sot",760464,"2026-06-24","Haiti","Morocco",2,2,3.54301948051948,3.96022727272727,2.41127144159998,1.70620801271895,1.90077162184247,1.34411026712889,4,0.223370752008524,0.0500131840960379
"sot",760465,"2026-06-24","Scotland","Brazil",5,2,3.11444805194805,3.96022727272727,2.56805743433642,2.22168006396266,1.86621193689746,2.63980042225139,3,0.158438808695349,0.277178881957708
"sot",760465,"2026-06-24","Brazil","Scotland",9,12,6.57653743315508,3.96022727272727,6.41335640529493,2.42678948542925,4.37534201130739,2.4897390988167,7,0.264717812144297,0.291828605074638
"sot",760466,"2026-06-24","South Africa","South Korea",4,2,3.68587662337662,3.96022727272727,2.83132137678285,1.64589690570662,1.63307544018573,1.84640112603416,4,0.247113378450808,0.469172350466536
"sot",760466,"2026-06-24","South Korea","South Africa",3,9,4.05722402597403,3.96022727272727,5.81716431990937,1.64748648826077,1.62308249478821,2.32648505088144,4,0.333655080665958,0.691758135731414
