date,home_team,away_team,home_score,away_score,tournament,neutral,k_factor,elo_home_pre,elo_away_pre
1957-05-08,England,Republic of Ireland,5,1,FIFA World Cup qualification,FALSE,40,1812.0338,1558.8660
1957-05-15,Denmark,England,1,4,FIFA World Cup qualification,FALSE,40,1458.9476,1820.7175
1957-05-19,Republic of Ireland,England,1,1,FIFA World Cup qualification,FALSE,40,1550.1824,1833.4157
1957-05-23,Uruguay,Argentina,0,0,Copa Newton,FALSE,30,1803.9844,1966.6994
1957-06-05,Argentina,Uruguay,1,1,Copa Lipton,FALSE,30,1964.0208,1806.6630
1957-07-07,Brazil,Argentina,1,2,Copa Roca,FALSE,30,1849.3287,1954.5770
1957-07-10,Brazil,Argentina,2,0,Copa Roca,FALSE,30,1834.5553,1969.3504
1957-10-06,Bolivia,Argentina,2,0,FIFA World Cup qualification,FALSE,40,1448.6857,1944.6046
1957-10-13,Chile,Argentina,0,2,FIFA World Cup qualification,FALSE,40,1576.9226,1890.1768
1957-10-19,Wales,England,0,4,British Home Championship,FALSE,30,1506.6262,1823.7481
1957-10-20,Argentina,Chile,4,0,FIFA World Cup qualification,FALSE,40,1903.7730,1563.3264
1957-10-27,Argentina,Bolivia,4,0,FIFA World Cup qualification,FALSE,40,1909.2789,1503.1135
1957-11-06,England,Northern Ireland,2,3,British Home Championship,FALSE,30,1836.2764,1445.2122
1957-11-27,England,France,4,0,Friendly,FALSE,20,1807.9532,1711.8273
1958-04-06,Uruguay,Argentina,1,0,Friendly,FALSE,20,1760.9456,1913.1399
1958-04-19,Scotland,England,0,4,British Home Championship,FALSE,30,1661.6259,1817.1162
1958-04-20,Paraguay,Argentina,1,0,Friendly,FALSE,20,1593.3392,1901.6488
1958-04-26,Argentina,Paraguay,2,0,Friendly,FALSE,20,1886.2814,1608.7065
1958-04-30,Argentina,Uruguay,2,0,Friendly,FALSE,20,1889.3461,1772.4367
1958-05-07,England,Portugal,2,1,Friendly,FALSE,20,1840.7871,1502.7116
1958-05-11,Yugoslavia,England,5,0,Friendly,FALSE,20,1738.3016,1842.2740
1958-05-18,Russia,England,1,1,Friendly,FALSE,20,1660.8288,1822.0453
1958-06-08,Argentina,Germany,1,3,FIFA World Cup,TRUE,60,1896.0342,1749.7006
1958-06-08,England,Russia,2,2,FIFA World Cup,TRUE,60,1820.3014,1662.5727
1958-06-11,Argentina,Northern Ireland,3,1,FIFA World Cup,TRUE,60,1833.1275,1554.2067
1958-06-11,Brazil,England,0,0,FIFA World Cup,TRUE,60,1873.1155,1807.5464
1958-06-15,Argentina,Czechoslovakia,1,6,FIFA World Cup,TRUE,60,1848.1756,1683.7640
1958-06-15,Austria,England,2,2,FIFA World Cup,TRUE,60,1652.9286,1813.1418
1958-06-17,England,Russia,0,1,FIFA World Cup,TRUE,60,1800.2117,1696.3170
1958-10-04,Northern Ireland,England,3,3,British Home Championship,FALSE,30,1567.0834,1761.4989
1958-10-22,England,Russia,5,0,Friendly,FALSE,20,1757.5201,1742.4824
1958-11-26,England,Wales,2,2,British Home Championship,FALSE,30,1771.1298,1589.1061
1959-03-07,Argentina,Chile,6,1,Copa América,FALSE,50,1761.7280,1557.8205
1959-03-11,Argentina,Bolivia,2,0,Copa América,FALSE,50,1776.5399,1479.2953
1959-03-18,Argentina,Peru,3,1,Copa América,FALSE,50,1783.4570,1688.2834
1959-03-22,Argentina,Paraguay,3,1,Copa América,FALSE,50,1801.8591,1634.6734
1959-03-30,Argentina,Uruguay,4,1,Copa América,FALSE,50,1815.1206,1745.8431
1959-04-04,Argentina,Brazil,1,1,Copa América,FALSE,50,1839.0953,1998.6168
1959-04-11,England,Scotland,1,0,British Home Championship,FALSE,30,1761.0717,1626.5851
1959-05-06,England,Italy,2,2,Friendly,FALSE,20,1767.2487,1650.1447
1959-05-13,Brazil,England,2,0,Friendly,FALSE,20,1994.3753,1761.7036
1959-05-17,Peru,England,4,1,Friendly,FALSE,20,1616.7374,1757.8510
1959-05-24,Mexico,England,2,1,Friendly,FALSE,20,1630.7169,1738.2898
1959-05-28,United States,England,1,8,Friendly,FALSE,20,1356.5430,1728.0718
1959-10-17,Wales,England,1,1,British Home Championship,FALSE,30,1578.1729,1735.8663
1959-10-28,England,Sweden,2,3,Friendly,FALSE,20,1733.3981,1758.2501
1959-11-18,Chile,Argentina,4,2,Friendly,FALSE,20,1591.0374,1843.3368
1959-11-18,England,Northern Ireland,2,1,British Home Championship,FALSE,30,1721.2683,1557.7216
1959-12-09,Argentina,Paraguay,4,2,Copa América,TRUE,50,1822.1526,1654.1965
1959-12-12,Ecuador,Argentina,1,1,Copa América,FALSE,50,1157.7966,1842.8160
1959-12-16,Argentina,Uruguay,0,5,Copa América,TRUE,50,1819.4821,1750.0496
1959-12-22,Argentina,Brazil,4,1,Copa América,TRUE,50,1759.6209,1934.6763
1960-03-08,Costa Rica,Argentina,0,0,Pan American Championship,FALSE,30,1729.0827,1823.7208
1960-03-10,Argentina,Mexico,3,2,Pan American Championship,TRUE,30,1823.9522,1649.6466
1960-03-13,Argentina,Brazil,2,1,Pan American Championship,TRUE,30,1832.0005,1833.9904
1960-03-15,Costa Rica,Argentina,0,2,Pan American Championship,FALSE,30,1757.6578,1847.0865
1960-03-17,Argentina,Mexico,2,0,Pan American Championship,TRUE,30,1870.2708,1633.6513
1960-03-20,Argentina,Brazil,0,1,Pan American Championship,TRUE,30,1879.4464,1855.5934
1960-04-09,Scotland,England,1,1,British Home Championship,FALSE,30,1662.9896,1726.6650
1960-05-11,England,Yugoslavia,3,3,Friendly,FALSE,20,1728.2275,1740.2262
1960-05-15,Spain,England,3,0,Friendly,FALSE,20,1741.5702,1725.7475
1960-05-22,Hungary,England,2,0,Friendly,FALSE,20,1813.6033,1713.8744
1960-05-26,Argentina,Brazil,4,2,Copa Roca,FALSE,30,1863.4182,1892.6936
1960-05-29,Argentina,Brazil,1,4,Copa Roca,FALSE,30,1881.4003,1874.7115
1960-07-09,Argentina,Paraguay,1,0,Atlantic Cup,FALSE,30,1847.3337,1572.1627
1960-07-12,Brazil,Argentina,5,1,Atlantic Cup,FALSE,30,1901.9159,1850.4367
1960-07-24,Argentina,Spain,2,0,Friendly,FALSE,20,1833.8518,1792.7468
1960-08-17,Argentina,Uruguay,4,0,Atlantic Cup,FALSE,30,1843.0741,1816.7177
1960-10-08,Northern Ireland,England,2,5,British Home Championship,FALSE,30,1542.6259,1706.6583
1960-10-19,Luxembourg,England,0,9,FIFA World Cup qualification,FALSE,40,1189.7294,1728.1245
1960-10-26,England,Spain,4,2,Friendly,FALSE,20,1735.5464,1783.5246
1960-11-23,England,Wales,5,1,British Home Championship,FALSE,30,1748.3171,1621.2237
1960-12-04,Ecuador,Argentina,3,6,FIFA World Cup qualification,FALSE,40,1245.3390,1861.3988
1960-12-17,Argentina,Ecuador,5,0,FIFA World Cup qualification,FALSE,40,1864.8126,1241.9253
1961-04-15,England,Scotland,9,3,British Home Championship,FALSE,30,1760.2954,1619.0262
1961-05-10,England,Mexico,8,0,Friendly,FALSE,20,1773.0192,1681.4686
1961-05-17,Paraguay,Argentina,0,0,Friendly,FALSE,20,1526.6925,1866.0405
1961-05-21,Portugal,England,1,1,FIFA World Cup qualification,FALSE,40,1555.6191,1784.8583
1961-05-24,Italy,England,2,3,Friendly,FALSE,20,1638.6962,1777.7438
1961-05-27,Austria,England,3,1,Friendly,FALSE,20,1685.6240,1786.6247
1961-06-04,Portugal,Argentina,0,2,Friendly,FALSE,20,1562.7336,1860.0677
1961-06-11,Spain,Argentina,2,0,Friendly,FALSE,20,1766.9768,1867.3597
1961-06-15,Italy,Argentina,4,1,Friendly,FALSE,20,1629.8154,1852.3431
1961-06-19,Czechoslovakia,Argentina,3,3,Friendly,FALSE,20,1776.9190,1828.9153
1961-06-24,Russia,Argentina,0,0,Friendly,FALSE,20,1813.1848,1830.2882
1961-09-28,England,Luxembourg,4,1,FIFA World Cup qualification,FALSE,40,1771.5815,1176.9225
1961-10-12,Argentina,Paraguay,5,1,Friendly,FALSE,20,1832.6299,1531.6582
1961-10-14,Wales,England,1,1,British Home Championship,FALSE,30,1627.6111,1772.8420
1961-10-25,England,Portugal,2,0,FIFA World Cup qualification,FALSE,40,1770.9002,1505.4324
1961-11-18,Argentina,Russia,1,2,Friendly,FALSE,20,1836.0217,1823.3516
1961-11-22,England,Northern Ireland,1,1,British Home Championship,FALSE,30,1777.4239,1432.5123
1962-03-13,Uruguay,Argentina,1,1,Friendly,FALSE,20,1781.1759,1822.8879
1962-03-28,Argentina,Mexico,1,0,Friendly,FALSE,20,1824.5500,1670.4267
1962-04-04,England,Austria,3,1,Friendly,FALSE,20,1764.5744,1725.3678
1962-04-14,Scotland,England,2,0,British Home Championship,FALSE,30,1682.0506,1773.8665
1962-05-09,England,Switzerland,3,1,Friendly,FALSE,20,1751.8964,1575.3844
1962-05-20,Peru,England,0,4,Friendly,FALSE,20,1561.7402,1756.9707
1962-05-30,Argentina,Bulgaria,1,0,FIFA World Cup,TRUE,60,1828.3106,1580.4302
1962-05-31,England,Hungary,1,2,FIFA World Cup,TRUE,60,1770.7063,1795.5550
1962-06-02,Argentina,England,1,3,FIFA World Cup,TRUE,60,1839.9254,1742.8483
1962-06-06,Argentina,Hungary,0,0,FIFA World Cup,TRUE,60,1782.6692,1845.9268
1962-06-07,Bulgaria,England,0,0,FIFA World Cup,TRUE,60,1546.3016,1800.1044
1962-06-10,Brazil,England,3,1,FIFA World Cup,TRUE,60,1975.5687,1781.4033
1962-08-15,Argentina,Uruguay,3,1,Copa Lipton,FALSE,30,1788.0718,1708.8450
1962-10-03,England,France,1,1,UEFA Euro qualification,FALSE,40,1759.2239,1587.7299
1962-10-20,Northern Ireland,England,1,3,British Home Championship,FALSE,30,1473.0948,1746.1535
1962-11-07,Chile,Argentina,1,1,Copa Carlos Dittborn,FALSE,30,1688.4575,1799.8956
1962-11-21,Argentina,Chile,1,0,Copa Carlos Dittborn,FALSE,30,1799.4020,1688.9512
1962-11-21,England,Wales,4,0,British Home Championship,FALSE,30,1758.2894,1591.5260
1963-02-27,France,England,5,2,UEFA Euro qualification,FALSE,40,1606.6888,1768.2555
1963-03-10,Argentina,Colombia,4,2,Copa América,TRUE,50,1806.2853,1370.4084
1963-03-13,Argentina,Peru,1,2,Copa América,TRUE,50,1811.9270,1545.1469
1963-03-20,Argentina,Ecuador,4,2,Copa América,TRUE,50,1770.7850,1238.5541
1963-03-24,Argentina,Brazil,3,0,Copa América,TRUE,50,1774.1320,1968.7223
1963-03-28,Bolivia,Argentina,3,2,Copa América,FALSE,50,1503.9741,1840.1084
1963-03-31,Argentina,Paraguay,1,1,Copa América,TRUE,50,1800.3262,1616.1421
1963-04-06,England,Scotland,1,2,British Home Championship,FALSE,30,1727.1175,1715.1560
1963-04-13,Brazil,Argentina,2,3,Copa Roca,FALSE,30,1839.0643,1788.1893
1963-04-16,Brazil,Argentina,5,2,Copa Roca,FALSE,30,1817.9312,1809.3223
1963-05-08,England,Brazil,1,1,Friendly,FALSE,20,1707.4444,1799.3498
1963-05-29,Czechoslovakia,England,2,4,Friendly,FALSE,20,1778.0219,1707.2114
1963-06-02,German DR,England,1,2,Friendly,FALSE,20,1514.1526,1729.0441
1963-06-05,Switzerland,England,1,8,Friendly,FALSE,20,1464.6061,1735.8527
1963-10-12,Wales,England,0,4,British Home Championship,FALSE,30,1615.1327,1748.0814
1963-10-15,Paraguay,Argentina,0,4,Copa Chevallier Boutell,FALSE,30,1628.2790,1791.0209
1963-10-29,Argentina,Paraguay,2,3,Copa Chevallier Boutell,FALSE,30,1814.1214,1605.1785
1963-11-20,England,Northern Ireland,8,3,British Home Championship,FALSE,30,1773.5471,1476.5663
1964-04-11,Scotland,England,1,0,British Home Championship,FALSE,30,1727.4580,1779.0885
1964-05-06,England,Uruguay,2,1,Friendly,FALSE,20,1766.1634,1686.8646
1964-05-17,Portugal,England,3,4,Friendly,FALSE,20,1525.4369,1771.4168
1964-05-24,Republic of Ireland,England,1,3,Friendly,FALSE,20,1517.6790,1777.4461
1964-05-27,United States,England,0,10,Friendly,FALSE,20,1337.8823,1785.9967
1964-05-30,Brazil,England,5,1,Friendly,FALSE,20,1803.1585,1792.2334
1964-05-31,Argentina,Portugal,2,0,Friendly,TRUE,20,1788.4563,1519.4076
1964-06-03,Brazil,Argentina,0,3,Friendly,FALSE,20,1816.1177,1793.7143
1964-06-04,England,Portugal,1,1,Friendly,TRUE,20,1779.2742,1514.1497
1964-06-06,Argentina,England,1,0,Friendly,TRUE,20,1817.1366,1772.8453
1964-09-24,Argentina,Chile,5,0,Copa Carlos Dittborn,FALSE,30,1825.8686,1669.0989
1964-10-03,Northern Ireland,England,3,4,British Home Championship,FALSE,30,1517.3258,1764.1132
1964-10-14,Chile,Argentina,1,1,Copa Carlos Dittborn,FALSE,30,1657.9559,1837.0117
1964-10-21,England,Belgium,2,2,Friendly,FALSE,20,1773.1279,1554.7454
1964-11-18,England,Wales,2,1,British Home Championship,FALSE,30,1765.8861,1560.1467
1964-11-25,Paraguay,Argentina,3,0,Copa Chevallier Boutell,FALSE,30,1630.8435,1833.6563
1964-12-08,Argentina,Paraguay,8,1,Copa Chevallier Boutell,FALSE,30,1799.8575,1664.6423
1964-12-09,Netherlands,England,1,1,Friendly,FALSE,20,1544.0112,1770.2899
1965-04-10,England,Scotland,2,2,British Home Championship,FALSE,30,1766.8073,1730.8083
1965-05-05,England,Hungary,1,0,Friendly,FALSE,20,1761.2183,1818.7156
1965-05-09,Yugoslavia,England,1,1,Friendly,FALSE,20,1761.8566,1770.0011
1965-05-12,Germany,England,0,1,Friendly,FALSE,20,1742.4116,1772.5849
1965-05-16,Sweden,England,1,2,Friendly,FALSE,20,1726.2446,1784.5681
1965-06-03,France,Argentina,0,0,Friendly,FALSE,20,1589.4634,1813.7095
1965-06-09,Brazil,Argentina,0,0,Friendly,FALSE,20,1810.9445,1810.2785
1965-07-14,Argentina,Chile,1,0,Copa Carlos Dittborn,FALSE,30,1813.0974,1682.9216
1965-07-21,Chile,Argentina,1,1,Copa Carlos Dittborn,FALSE,30,1676.6219,1819.3971
1965-08-01,Argentina,Paraguay,3,0,FIFA World Cup qualification,FALSE,40,1817.5596,1686.5020
1965-08-08,Paraguay,Argentina,0,0,FIFA World Cup qualification,FALSE,40,1671.8617,1832.1999
1965-08-17,Argentina,Bolivia,4,1,FIFA World Cup qualification,FALSE,40,1828.7610,1568.2901
1965-08-29,Bolivia,Argentina,1,2,FIFA World Cup qualification,FALSE,40,1581.3344,1836.5693
1965-10-02,Wales,England,0,0,British Home Championship,FALSE,30,1561.6537,1795.7619
1965-10-20,England,Austria,2,3,Friendly,FALSE,20,1790.2434,1622.7658
1965-11-10,England,Northern Ireland,2,1,British Home Championship,FALSE,30,1773.7749,1519.6798
1965-12-01,Argentina,Russia,1,1,Friendly,FALSE,20,1848.1840,1820.9745
1965-12-08,Spain,England,0,2,Friendly,FALSE,20,1757.9027,1777.2320
1966-01-05,England,Poland,1,1,Friendly,FALSE,20,1795.6536,1534.9755
1966-02-23,England,Germany,1,0,Friendly,FALSE,20,1787.8821,1776.0312
1966-04-02,Scotland,England,3,4,British Home Championship,FALSE,30,1689.8255,1794.7696
1966-05-04,England,Yugoslavia,2,0,Friendly,FALSE,20,1809.5561,1681.0927
1966-06-11,Argentina,Poland,1,1,Friendly,FALSE,20,1844.6779,1543.0882
1966-06-22,Italy,Argentina,3,0,Friendly,FALSE,20,1795.7770,1836.4810
1966-06-26,Finland,England,0,3,Friendly,FALSE,20,1319.3361,1815.9050
1966-06-29,Norway,England,1,6,Friendly,FALSE,20,1465.7978,1819.1444
1966-07-03,Denmark,England,0,2,Friendly,FALSE,20,1445.7388,1826.6930
1966-07-05,Poland,England,0,1,Friendly,FALSE,20,1551.2850,1831.6603
1966-07-11,England,Uruguay,0,0,FIFA World Cup,FALSE,60,1836.8898,1706.0963
1966-07-13,Argentina,Spain,2,1,FIFA World Cup,TRUE,60,1821.9390,1736.1550
1966-07-16,Argentina,Germany,0,0,FIFA World Cup,TRUE,60,1844.6788,1825.2633
1966-07-16,England,Mexico,2,0,FIFA World Cup,FALSE,60,1819.4537,1769.4312
1966-07-19,Argentina,Switzerland,2,0,FIFA World Cup,TRUE,60,1843.0040,1478.7486
1966-07-20,England,France,2,0,FIFA World Cup,FALSE,60,1846.1466,1610.7634
1966-07-23,England,Argentina,1,0,FIFA World Cup,FALSE,60,1857.5480,1852.8506
1966-07-26,England,Portugal,2,1,FIFA World Cup,FALSE,60,1878.7717,1849.7442
1966-07-30,England,Germany,4,2,FIFA World Cup,FALSE,60,1898.1160,1923.7369
1966-10-22,Northern Ireland,England,0,2,British Home Championship,FALSE,30,1567.2709,1933.6269
1966-11-02,England,Czechoslovakia,0,0,Friendly,FALSE,20,1941.6152,1723.8901
1966-11-16,England,Wales,5,1,British Home Championship,FALSE,30,1934.3824,1547.0663
1967-01-18,Argentina,Paraguay,4,1,Copa América,TRUE,50,1831.6268,1627.9889
1967-01-22,Bolivia,Argentina,0,1,Copa América,TRUE,50,1550.1408,1852.3163
1967-01-25,Argentina,Venezuela,5,1,Copa América,TRUE,50,1859.7854,1362.2200
1967-01-28,Argentina,Chile,2,0,Copa América,TRUE,50,1864.8433,1663.0724
1967-02-02,Uruguay,Argentina,1,0,Copa América,FALSE,50,1731.8315,1882.7231
1967-04-15,England,Scotland,2,3,British Home Championship,FALSE,30,1937.5910,1644.7707
1967-05-24,England,Spain,2,0,Friendly,FALSE,20,1910.4225,1704.1034
1967-05-27,Austria,England,0,1,Friendly,FALSE,20,1596.6155,1914.8138
1967-08-15,Chile,Argentina,1,0,Friendly,FALSE,20,1632.8275,1854.0871
1967-08-22,Mexico,Argentina,2,1,Friendly,FALSE,20,1715.3054,1840.7321
1967-10-13,Paraguay,Argentina,1,1,Friendly,FALSE,20,1598.8421,1830.0016
1967-10-21,Wales,England,0,3,British Home Championship,FALSE,30,1548.3556,1919.2469
1967-11-08,Chile,Argentina,3,1,Friendly,FALSE,20,1637.1612,1826.3962
1967-11-22,England,Northern Ireland,2,0,British Home Championship,FALSE,30,1928.3680,1562.7093
1967-12-06,England,Russia,2,2,Friendly,FALSE,20,1931.2539,1828.7045
1968-02-24,Scotland,England,1,1,British Home Championship,FALSE,30,1657.8469,1926.0056
1968-04-03,England,Spain,1,0,UEFA Euro qualification,FALSE,40,1919.2640,1724.2770
1968-05-08,Spain,England,1,2,UEFA Euro qualification,FALSE,40,1717.4458,1925.4526
1968-05-15,Paraguay,Argentina,2,0,Friendly,FALSE,20,1602.4475,1807.6261
1968-05-22,England,Sweden,3,1,Friendly,FALSE,20,1939.4281,1596.3775
1968-06-01,Germany,England,1,0,Friendly,FALSE,20,1851.4380,1941.6001
1968-06-05,Argentina,Uruguay,2,0,Copa Lipton,FALSE,30,1788.2190,1763.9383
1968-06-05,England,Yugoslavia,0,1,UEFA Euro,TRUE,50,1931.8832,1705.1373
1968-06-08,England,Russia,2,0,UEFA Euro,TRUE,50,1892.5473,1859.3168
1968-06-20,Uruguay,Argentina,2,1,Copa Newton,FALSE,30,1719.7749,1802.9971
1968-08-07,Brazil,Argentina,4,1,Friendly,FALSE,20,1853.8916,1788.7209
1968-08-11,Brazil,Argentina,3,2,Friendly,FALSE,20,1863.6470,1778.9656
1968-08-29,Peru,Argentina,2,2,Friendly,FALSE,20,1481.4589,1773.8313
1968-09-01,Peru,Argentina,1,1,Friendly,FALSE,20,1486.4917,1768.7985
1968-11-06,Romania,England,0,0,Friendly,FALSE,20,1604.7343,1926.4715
1968-11-27,Argentina,Chile,4,0,Copa Carlos Dittborn,FALSE,30,1763.9851,1659.5782
1968-12-04,Chile,Argentina,2,1,Copa Carlos Dittborn,FALSE,30,1646.3227,1777.2406
1968-12-11,England,Bulgaria,1,1,Friendly,FALSE,20,1920.8347,1725.3376
1968-12-17,Argentina,Poland,1,0,Friendly,FALSE,20,1760.9093,1579.2499
1968-12-22,Argentina,Yugoslavia,1,1,Friendly,FALSE,20,1764.2096,1683.5804
1969-01-15,England,Romania,1,1,Friendly,FALSE,20,1913.9213,1626.6815
1969-03-12,England,France,5,0,Friendly,FALSE,20,1905.8646,1544.5531
1969-03-19,Argentina,Paraguay,1,1,Friendly,FALSE,20,1759.4334,1627.7647
1969-04-09,Paraguay,Argentina,0,0,Friendly,FALSE,20,1633.5934,1753.6048
1969-05-03,Northern Ireland,England,1,3,British Home Championship,FALSE,30,1610.9268,1908.4906
1969-05-07,England,Wales,2,1,British Home Championship,FALSE,30,1919.4176,1526.6886
1969-05-10,England,Scotland,4,1,British Home Championship,FALSE,30,1921.0793,1712.0803
1969-05-28,Chile,Argentina,1,1,Friendly,FALSE,20,1675.9702,1753.0294
1969-06-01,Mexico,England,0,0,Friendly,FALSE,20,1687.6891,1928.6634
1969-06-03,Mexico,England,0,4,Friendly,FALSE,20,1691.5377,1924.8147
1969-06-08,Uruguay,England,1,2,Friendly,FALSE,20,1714.1784,1936.7054
1969-06-11,Argentina,Chile,2,1,Friendly,FALSE,20,1753.6888,1686.9889
1969-06-12,Brazil,England,2,1,Friendly,FALSE,20,1855.2502,1943.3181
1969-07-27,Bolivia,Argentina,3,1,FIFA World Cup qualification,FALSE,40,1469.2002,1759.2279
1969-08-03,Peru,Argentina,1,0,FIFA World Cup qualification,FALSE,40,1563.2694,1714.2811
1969-08-24,Argentina,Bolivia,1,0,FIFA World Cup qualification,FALSE,40,1691.3656,1510.5168
1969-08-31,Argentina,Peru,2,2,FIFA World Cup qualification,FALSE,40,1697.9920,1589.8151
1969-11-05,Netherlands,England,0,1,Friendly,FALSE,20,1576.7912,1933.6614
1969-12-10,England,Portugal,1,0,Friendly,FALSE,20,1937.3740,1665.7366
1970-01-14,England,Netherlands,0,0,Friendly,FALSE,20,1939.4806,1573.0786
1970-02-25,Belgium,England,1,3,Friendly,FALSE,20,1650.2017,1930.7581
1970-03-04,Brazil,Argentina,0,2,Friendly,FALSE,20,1905.4657,1687.2627
1970-03-08,Brazil,Argentina,2,1,Friendly,FALSE,20,1879.6067,1713.1217
1970-04-08,Argentina,Uruguay,2,1,Friendly,FALSE,20,1709.5735,1740.4104
1970-04-15,Uruguay,Argentina,2,1,Friendly,FALSE,20,1732.3751,1717.6088
1970-04-18,Wales,England,1,1,British Home Championship,FALSE,30,1504.7539,1938.5963
1970-04-21,England,Northern Ireland,3,1,British Home Championship,FALSE,30,1927.4263,1578.0937
1970-04-25,Scotland,England,0,0,British Home Championship,FALSE,30,1673.2458,1930.5766
1970-05-20,Colombia,England,0,4,Friendly,FALSE,20,1333.4417,1924.2133
1970-05-24,Ecuador,England,0,2,Friendly,FALSE,20,1342.3990,1926.3126
1970-06-02,England,Romania,1,0,FIFA World Cup,TRUE,60,1928.0558,1649.5773
1970-06-07,Brazil,England,1,0,FIFA World Cup,TRUE,60,1926.1662,1938.1091
1970-06-11,Czechoslovakia,England,0,1,FIFA World Cup,TRUE,60,1728.0692,1907.0783
1970-06-14,England,Germany,2,3,FIFA World Cup,TRUE,60,1922.8580,1907.7943
1970-10-22,Paraguay,Argentina,1,1,Friendly,FALSE,20,1627.0039,1710.7969
1970-11-25,England,German DR,3,1,Friendly,FALSE,20,1891.5581,1775.7720
1971-01-08,Argentina,France,3,4,Friendly,FALSE,20,1711.2630,1640.4846
1971-01-13,Argentina,France,2,0,Friendly,FALSE,20,1696.7086,1655.0390
1971-02-03,Malta,England,0,1,UEFA Euro qualification,FALSE,40,1409.1229,1898.2799
1971-04-21,England,Greece,3,0,UEFA Euro qualification,FALSE,40,1902.1279,1511.6158
1971-05-12,England,Malta,5,0,UEFA Euro qualification,FALSE,40,1906.0522,1390.3795
1971-05-15,Northern Ireland,England,0,1,British Home Championship,FALSE,30,1578.2269,1908.2989
1971-05-19,England,Wales,0,0,British Home Championship,FALSE,30,1914.6015,1514.1735
1971-05-22,England,Scotland,3,1,British Home Championship,FALSE,30,1901.1950,1610.1471
1971-07-04,Paraguay,Argentina,1,1,Copa Chevallier Boutell,FALSE,30,1626.5377,1705.9101
1971-07-09,Argentina,Paraguay,1,0,Copa Chevallier Boutell,FALSE,30,1706.7996,1625.6482
1971-07-14,Argentina,Uruguay,1,0,Friendly,FALSE,20,1714.6180,1717.6735
1971-07-18,Uruguay,Argentina,1,1,Friendly,FALSE,20,1710.3936,1721.8979
1971-07-21,Chile,Argentina,2,2,Copa Carlos Dittborn,FALSE,30,1634.1245,1724.3914
1971-07-28,Argentina,Brazil,1,1,Copa Roca,FALSE,30,1724.8115,2034.6965
1971-07-31,Argentina,Brazil,2,2,Copa Roca,FALSE,30,1732.9108,2026.5971
1971-08-04,Argentina,Chile,1,0,Copa Carlos Dittborn,FALSE,30,1740.5024,1633.7044
1971-10-13,Switzerland,England,2,3,UEFA Euro qualification,FALSE,40,1583.1229,1905.4816
1971-11-10,England,Switzerland,1,1,UEFA Euro qualification,FALSE,40,1914.1836,1574.4209
1971-12-01,Greece,England,0,2,UEFA Euro qualification,FALSE,40,1511.6997,1897.1309
1972-04-29,England,Germany,1,3,UEFA Euro qualification,FALSE,40,1906.8537,1930.4431
1972-05-13,Germany,England,0,0,UEFA Euro qualification,FALSE,40,1966.9366,1870.3602
1972-05-20,Wales,England,0,3,British Home Championship,FALSE,30,1521.6551,1880.6055
1972-05-23,England,Northern Ireland,0,1,British Home Championship,FALSE,30,1890.2563,1597.8142
1972-05-25,Argentina,Paraguay,0,0,Friendly,FALSE,20,1747.4978,1635.4292
1972-05-27,Scotland,England,0,1,British Home Championship,FALSE,30,1645.3853,1863.0934
1972-05-31,Chile,Argentina,3,4,Copa Carlos Dittborn,FALSE,30,1627.5332,1742.0539
1972-06-22,Argentina,Colombia,4,1,Brazil Independence Cup,TRUE,30,1756.4273,1339.4843
1972-06-25,Argentina,France,0,0,Brazil Independence Cup,TRUE,30,1760.7934,1643.6443
1972-06-29,Argentina,Portugal,1,3,Brazil Independence Cup,TRUE,30,1755.9190,1724.0400
1972-07-02,Argentina,Russia,1,0,Brazil Independence Cup,TRUE,30,1731.3603,1860.7544
1972-07-06,Argentina,Uruguay,1,0,Brazil Independence Cup,TRUE,30,1751.7020,1679.2637
1972-07-09,Argentina,Yugoslavia,2,4,Brazil Independence Cup,TRUE,30,1763.6191,1743.3335
1972-10-11,England,Yugoslavia,1,1,Friendly,FALSE,20,1873.1974,1758.4490
1972-10-11,Spain,Argentina,1,0,Friendly,FALSE,20,1734.5972,1739.8069
1972-10-25,Peru,Argentina,0,2,Copa Ramón Castilla,FALSE,30,1598.8212,1732.4695
1972-11-15,Wales,England,0,1,FIFA World Cup qualification,FALSE,40,1506.4480,1867.6994
1973-01-24,England,Wales,1,1,FIFA World Cup qualification,FALSE,40,1874.9733,1499.1741
1973-02-06,Mexico,Argentina,2,0,Friendly,FALSE,20,1756.1102,1752.7972
1973-02-14,Germany,Argentina,2,3,Friendly,FALSE,20,2014.8956,1742.1306
1973-02-14,Scotland,England,0,5,Friendly,FALSE,20,1679.4974,1857.4019
1973-02-20,Israel,Argentina,1,1,Friendly,FALSE,20,1604.3942,1760.0361
1973-05-12,England,Northern Ireland,2,1,British Home Championship,FALSE,30,1872.9911,1589.9206
1973-05-15,England,Wales,3,0,British Home Championship,FALSE,30,1875.9698,1530.7057
1973-05-17,Argentina,Uruguay,1,1,Copa Lipton,FALSE,30,1758.4482,1667.3466
1973-05-19,England,Scotland,1,0,British Home Championship,FALSE,30,1879.7261,1662.9153
1973-05-23,Uruguay,Argentina,1,1,Copa Newton,FALSE,30,1674.8547,1750.9400
1973-05-27,Czechoslovakia,England,1,1,Friendly,FALSE,20,1670.9949,1883.8958
1973-06-06,Poland,England,2,0,FIFA World Cup qualification,FALSE,40,1653.9955,1880.7559
