match_id,match_date,competition,season,stage,opponent,is_home,home_team,away_team,home_score,away_score,is_starter,minutes_played,shots,shots_on_target,goals,high_stakes_tags
9912,2018-04-29,La Liga,2017/2018,Regular Season,RC Deportivo La Coruña,False,RC Deportivo La Coruña,Barcelona,2,4,True,92.0,9,5,3,
9924,2018-05-06,La Liga,2017/2018,Regular Season,Real Madrid,True,Barcelona,Real Madrid,2,2,True,94.8,5,3,1,El_Clasico
9928,2018-05-09,La Liga,2017/2018,Regular Season,Villarreal,True,Barcelona,Villarreal,5,1,True,93.8,4,1,1,
9948,2018-05-20,La Liga,2017/2018,Regular Season,Real Sociedad,True,Barcelona,Real Sociedad,1,0,False,25.2,1,1,0,
15946,2018-08-18,La Liga,2018/2019,Regular Season,Deportivo Alavés,True,Barcelona,Deportivo Alavés,3,0,True,92.5,8,4,2,
15956,2018-08-25,La Liga,2018/2019,Regular Season,Real Valladolid,False,Real Valladolid,Barcelona,0,1,True,94.6,1,0,0,
15973,2018-09-02,La Liga,2018/2019,Regular Season,Huesca,True,Barcelona,Huesca,8,2,True,93.0,7,3,2,
15978,2018-09-15,La Liga,2018/2019,Regular Season,Real Sociedad,False,Real Sociedad,Barcelona,1,2,True,93.0,2,1,0,
15986,2018-09-23,La Liga,2018/2019,Regular Season,Girona,True,Barcelona,Girona,2,2,True,93.1,6,4,1,
15998,2018-09-26,La Liga,2018/2019,Regular Season,Leganés,False,Leganés,Barcelona,2,1,True,93.5,2,1,0,
16010,2018-09-29,La Liga,2018/2019,Regular Season,Athletic Club,True,Barcelona,Athletic Club,1,1,False,39.4,5,1,0,
16023,2018-10-07,La Liga,2018/2019,Regular Season,Valencia,False,Valencia,Barcelona,1,1,True,92.0,6,4,1,
16029,2018-10-20,La Liga,2018/2019,Regular Season,Sevilla,True,Barcelona,Sevilla,4,2,True,18.3,2,1,1,
16056,2018-11-11,La Liga,2018/2019,Regular Season,Real Betis,True,Barcelona,Real Betis,3,4,True,94.9,7,2,2,
16073,2018-11-24,La Liga,2018/2019,Regular Season,Atlético Madrid,False,Atlético Madrid,Barcelona,1,1,True,94.0,4,1,0,
16079,2018-12-02,La Liga,2018/2019,Regular Season,Villarreal,True,Barcelona,Villarreal,2,0,True,94.0,6,4,0,
16086,2018-12-08,La Liga,2018/2019,Regular Season,Espanyol,False,Espanyol,Barcelona,0,4,True,96.1,5,4,2,
16095,2018-12-16,La Liga,2018/2019,Regular Season,Levante UD,False,Levante UD,Barcelona,0,5,True,92.0,7,4,3,
16109,2018-12-22,La Liga,2018/2019,Regular Season,Celta Vigo,True,Barcelona,Celta Vigo,2,0,True,93.2,3,2,1,
16120,2019-01-06,La Liga,2018/2019,Regular Season,Getafe,False,Getafe,Barcelona,1,2,True,93.3,7,5,1,
16131,2019-01-13,La Liga,2018/2019,Regular Season,Eibar,True,Barcelona,Eibar,3,0,True,93.0,2,2,1,
16136,2019-01-20,La Liga,2018/2019,Regular Season,Leganés,True,Barcelona,Leganés,3,1,False,33.8,2,2,1,
16149,2019-01-27,La Liga,2018/2019,Regular Season,Girona,False,Girona,Barcelona,0,2,True,93.0,7,2,1,
16157,2019-02-02,La Liga,2018/2019,Regular Season,Valencia,True,Barcelona,Valencia,2,2,True,89.6,8,5,2,
16173,2019-02-10,La Liga,2018/2019,Regular Season,Athletic Club,False,Athletic Club,Barcelona,0,0,True,95.8,4,1,0,
16182,2019-02-16,La Liga,2018/2019,Regular Season,Real Valladolid,True,Barcelona,Real Valladolid,1,0,True,94.0,12,5,1,
16190,2019-02-23,La Liga,2018/2019,Regular Season,Sevilla,False,Sevilla,Barcelona,2,4,True,94.1,8,4,3,
16196,2019-03-02,La Liga,2018/2019,Regular Season,Real Madrid,False,Real Madrid,Barcelona,0,1,True,94.6,6,1,0,El_Clasico
16205,2019-03-09,La Liga,2018/2019,Regular Season,Rayo Vallecano,True,Barcelona,Rayo Vallecano,3,1,True,92.1,6,3,1,
16215,2019-03-17,La Liga,2018/2019,Regular Season,Real Betis,False,Real Betis,Barcelona,1,4,True,93.1,5,4,3,
16231,2019-03-30,La Liga,2018/2019,Regular Season,Espanyol,True,Barcelona,Espanyol,2,0,True,94.6,6,2,2,
16240,2019-04-02,La Liga,2018/2019,Regular Season,Villarreal,False,Villarreal,Barcelona,4,4,False,33.6,2,1,1,
16248,2019-04-06,La Liga,2018/2019,Regular Season,Atlético Madrid,True,Barcelona,Atlético Madrid,2,0,True,92.1,8,6,1,
16265,2019-04-20,La Liga,2018/2019,Regular Season,Real Sociedad,True,Barcelona,Real Sociedad,2,1,True,94.0,3,1,0,
16275,2019-04-23,La Liga,2018/2019,Regular Season,Deportivo Alavés,False,Deportivo Alavés,Barcelona,0,2,False,33.5,2,0,0,
16289,2019-04-27,La Liga,2018/2019,Regular Season,Levante UD,True,Barcelona,Levante UD,1,0,False,47.4,4,3,1,
16306,2019-05-12,La Liga,2018/2019,Regular Season,Getafe,True,Barcelona,Getafe,2,0,True,94.2,3,2,0,
16317,2019-05-19,La Liga,2018/2019,Regular Season,Eibar,False,Eibar,Barcelona,2,2,True,92.9,5,2,2,
303666,2019-09-21,La Liga,2019/2020,Regular Season,Granada,False,Granada,Barcelona,2,0,False,48.2,2,1,0,
303430,2019-09-24,La Liga,2019/2020,Regular Season,Villarreal,True,Barcelona,Villarreal,2,1,True,42.2,1,0,0,
303473,2019-10-06,La Liga,2019/2020,Regular Season,Sevilla,True,Barcelona,Sevilla,4,0,True,93.3,6,3,1,
303700,2019-10-19,La Liga,2019/2020,Regular Season,Eibar,False,Eibar,Barcelona,0,3,True,93.1,3,1,1,
303600,2019-10-29,La Liga,2019/2020,Regular Season,Real Valladolid,True,Barcelona,Real Valladolid,5,1,True,92.0,6,4,2,
303504,2019-11-02,La Liga,2019/2020,Regular Season,Levante UD,False,Levante UD,Barcelona,3,1,True,94.0,5,3,1,
303487,2019-11-09,La Liga,2019/2020,Regular Season,Celta Vigo,True,Barcelona,Celta Vigo,4,1,True,92.1,5,5,3,
303715,2019-11-23,La Liga,2019/2020,Regular Season,Leganés,False,Leganés,Barcelona,1,2,True,94.0,1,1,0,
303524,2019-12-01,La Liga,2019/2020,Regular Season,Atlético Madrid,False,Atlético Madrid,Barcelona,0,1,True,93.8,3,2,1,
303451,2019-12-07,La Liga,2019/2020,Regular Season,Mallorca,True,Barcelona,Mallorca,5,2,True,93.1,7,4,3,
303664,2019-12-14,La Liga,2019/2020,Regular Season,Real Sociedad,False,Real Sociedad,Barcelona,2,2,True,93.1,1,0,0,
303596,2019-12-18,La Liga,2019/2020,Regular Season,Real Madrid,True,Barcelona,Real Madrid,0,0,True,94.9,2,0,0,El_Clasico
303517,2019-12-21,La Liga,2019/2020,Regular Season,Deportivo Alavés,True,Barcelona,Deportivo Alavés,4,1,True,94.0,4,1,1,
303652,2020-01-04,La Liga,2019/2020,Regular Season,Espanyol,False,Espanyol,Barcelona,2,2,True,94.6,5,3,0,
303610,2020-01-19,La Liga,2019/2020,Regular Season,Granada,True,Barcelona,Granada,1,0,True,93.0,9,2,1,
303400,2020-01-25,La Liga,2019/2020,Regular Season,Valencia,False,Valencia,Barcelona,2,0,True,94.0,11,4,0,
303682,2020-02-02,La Liga,2019/2020,Regular Season,Levante UD,True,Barcelona,Levante UD,2,1,True,94.1,10,5,0,
303707,2020-02-09,La Liga,2019/2020,Regular Season,Real Betis,False,Real Betis,Barcelona,2,3,True,94.0,4,3,0,
303377,2020-02-15,La Liga,2019/2020,Regular Season,Getafe,True,Barcelona,Getafe,2,1,True,93.4,6,2,0,
303731,2020-02-22,La Liga,2019/2020,Regular Season,Eibar,True,Barcelona,Eibar,5,0,True,92.0,5,4,4,
303470,2020-03-01,La Liga,2019/2020,Regular Season,Real Madrid,False,Real Madrid,Barcelona,2,0,True,93.0,3,2,0,El_Clasico
303479,2020-03-07,La Liga,2019/2020,Regular Season,Real Sociedad,True,Barcelona,Real Sociedad,1,0,True,97.0,6,2,1,
303548,2020-06-13,La Liga,2019/2020,Regular Season,Mallorca,False,Mallorca,Barcelona,0,4,True,95.0,3,1,1,
303532,2020-06-16,La Liga,2019/2020,Regular Season,Leganés,True,Barcelona,Leganés,2,0,True,96.3,3,2,1,
303674,2020-06-19,La Liga,2019/2020,Regular Season,Sevilla,False,Sevilla,Barcelona,0,0,True,95.7,4,2,0,
303493,2020-06-23,La Liga,2019/2020,Regular Season,Athletic Club,True,Barcelona,Athletic Club,1,0,True,95.4,7,1,0,
303516,2020-06-27,La Liga,2019/2020,Regular Season,Celta Vigo,False,Celta Vigo,Barcelona,2,2,True,95.3,7,0,0,
303696,2020-06-30,La Liga,2019/2020,Regular Season,Atlético Madrid,True,Barcelona,Atlético Madrid,2,2,True,94.1,6,2,1,
303725,2020-07-05,La Liga,2019/2020,Regular Season,Villarreal,False,Villarreal,Barcelona,1,4,True,95.2,4,2,0,
303615,2020-07-08,La Liga,2019/2020,Regular Season,Espanyol,True,Barcelona,Espanyol,1,0,True,95.7,4,1,0,
303680,2020-07-11,La Liga,2019/2020,Regular Season,Real Valladolid,False,Real Valladolid,Barcelona,0,1,True,94.5,3,1,0,
303634,2020-07-16,La Liga,2019/2020,Regular Season,Osasuna,True,Barcelona,Osasuna,1,2,True,97.1,9,2,1,
303421,2020-07-19,La Liga,2019/2020,Regular Season,Deportivo Alavés,False,Deportivo Alavés,Barcelona,0,5,True,94.1,4,2,2,
3773593,2020-09-27,La Liga,2020/2021,Regular Season,Villarreal,True,Barcelona,Villarreal,4,0,True,93.2,7,4,1,
3773466,2020-10-01,La Liga,2020/2021,Regular Season,Celta Vigo,False,Celta Vigo,Barcelona,0,3,True,95.1,2,1,0,
3773672,2020-10-04,La Liga,2020/2021,Regular Season,Sevilla,True,Barcelona,Sevilla,1,1,True,95.0,3,1,0,
3773587,2020-10-17,La Liga,2020/2021,Regular Season,Getafe,False,Getafe,Barcelona,1,0,True,97.2,3,1,0,
3773585,2020-10-24,La Liga,2020/2021,Regular Season,Real Madrid,True,Barcelona,Real Madrid,1,3,True,95.0,3,2,0,El_Clasico
3773386,2020-10-31,La Liga,2020/2021,Regular Season,Deportivo Alavés,False,Deportivo Alavés,Barcelona,1,1,True,95.0,10,4,0,
3773477,2020-11-07,La Liga,2020/2021,Regular Season,Real Betis,True,Barcelona,Real Betis,5,2,False,50.2,3,3,2,
3773656,2020-11-21,La Liga,2020/2021,Regular Season,Atlético Madrid,False,Atlético Madrid,Barcelona,1,0,True,95.0,3,1,0,
3773547,2020-11-29,La Liga,2020/2021,Regular Season,Osasuna,True,Barcelona,Osasuna,4,0,True,93.0,5,2,1,
3773428,2020-12-05,La Liga,2020/2021,Regular Season,Cádiz,False,Cádiz,Barcelona,2,1,True,95.1,10,5,0,
3773660,2020-12-13,La Liga,2020/2021,Regular Season,Levante UD,True,Barcelona,Levante UD,1,0,True,95.5,12,6,1,
3773523,2020-12-16,La Liga,2020/2021,Regular Season,Real Sociedad,True,Barcelona,Real Sociedad,2,1,True,94.9,3,1,0,
3773377,2020-12-19,La Liga,2020/2021,Regular Season,Valencia,True,Barcelona,Valencia,2,2,True,93.1,9,4,1,
3773571,2020-12-22,La Liga,2020/2021,Regular Season,Real Valladolid,False,Real Valladolid,Barcelona,0,3,True,94.0,11,7,1,
3773552,2021-01-03,La Liga,2020/2021,Regular Season,Huesca,False,Huesca,Barcelona,0,1,True,92.1,8,2,0,
3764661,2021-01-06,La Liga,2020/2021,Regular Season,Athletic Club,False,Athletic Club,Barcelona,2,3,True,93.2,5,2,2,
3773565,2021-01-09,La Liga,2020/2021,Regular Season,Granada,False,Granada,Barcelona,0,4,True,64.5,2,2,2,
3773403,2021-01-31,La Liga,2020/2021,Regular Season,Athletic Club,True,Barcelona,Athletic Club,2,1,True,94.0,4,2,1,
3773631,2021-02-07,La Liga,2020/2021,Regular Season,Real Betis,False,Real Betis,Barcelona,2,3,False,37.1,2,1,1,
3773526,2021-02-13,La Liga,2020/2021,Regular Season,Deportivo Alavés,True,Barcelona,Deportivo Alavés,5,1,True,91.0,7,5,2,
3773415,2021-02-21,La Liga,2020/2021,Regular Season,Cádiz,True,Barcelona,Cádiz,1,1,True,95.2,8,3,1,
3764440,2021-02-24,La Liga,2020/2021,Regular Season,Elche,True,Barcelona,Elche,3,0,True,93.0,3,2,2,
3773625,2021-02-27,La Liga,2020/2021,Regular Season,Sevilla,False,Sevilla,Barcelona,0,2,True,94.0,4,3,1,
3773665,2021-03-06,La Liga,2020/2021,Regular Season,Osasuna,False,Osasuna,Barcelona,0,2,True,93.0,5,2,0,
3773369,2021-03-15,La Liga,2020/2021,Regular Season,Huesca,True,Barcelona,Huesca,4,1,True,93.2,6,2,2,
3773597,2021-03-21,La Liga,2020/2021,Regular Season,Real Sociedad,False,Real Sociedad,Barcelona,1,6,True,94.3,5,3,2,
3773474,2021-04-05,La Liga,2020/2021,Regular Season,Real Valladolid,True,Barcelona,Real Valladolid,1,0,True,94.0,7,2,0,
3773497,2021-04-10,La Liga,2020/2021,Regular Season,Real Madrid,False,Real Madrid,Barcelona,2,1,True,94.1,7,2,0,El_Clasico
3773661,2021-04-22,La Liga,2020/2021,Regular Season,Getafe,True,Barcelona,Getafe,5,2,True,93.0,7,3,2,
3773689,2021-04-25,La Liga,2020/2021,Regular Season,Villarreal,False,Villarreal,Barcelona,1,2,True,95.5,3,1,0,
3773586,2021-04-29,La Liga,2020/2021,Regular Season,Granada,True,Barcelona,Granada,1,2,True,94.6,6,2,1,
3773695,2021-05-02,La Liga,2020/2021,Regular Season,Valencia,False,Valencia,Barcelona,2,3,True,94.0,5,3,2,
3773372,2021-05-08,La Liga,2020/2021,Regular Season,Atlético Madrid,True,Barcelona,Atlético Madrid,0,0,True,92.5,3,2,0,
3773387,2021-05-11,La Liga,2020/2021,Regular Season,Levante UD,False,Levante UD,Barcelona,3,3,True,94.6,6,1,1,
3773457,2021-05-16,La Liga,2020/2021,Regular Season,Celta Vigo,True,Barcelona,Celta Vigo,1,2,True,93.5,8,2,1,
3877060,2023-08-27,MLS 2023,2023,Regular Season,New York Red Bulls,False,New York Red Bulls,Inter Miami,0,2,False,33.6,2,1,1,
3877072,2023-08-31,MLS 2023,2023,Regular Season,Nashville SC,True,Inter Miami,Nashville SC,0,0,True,97.2,7,2,0,
3877090,2023-09-04,MLS 2023,2023,Regular Season,LAFC,False,LAFC,Inter Miami,1,3,True,96.0,2,2,0,
3877115,2023-09-21,MLS 2023,2023,Regular Season,Toronto FC,True,Inter Miami,Toronto FC,4,0,True,37.0,3,1,0,
3877170,2023-10-08,MLS 2023,2023,Regular Season,Cincinnati,True,Inter Miami,Cincinnati,0,1,False,40.6,3,0,0,
3877194,2023-10-22,MLS 2023,2023,Regular Season,Charlotte,False,Charlotte,Inter Miami,1,0,True,93.4,3,0,0,
3939969,2024-06-21,Copa America 2024,2024,Group Stage,Canada,True,Argentina,Canada,2,0,True,94.4,6,2,0,Copa_America_2024
3939977,2024-06-26,Copa America 2024,2024,Group Stage,Chile,False,Chile,Argentina,0,1,True,95.0,1,0,0,Copa_America_2024
3939986,2024-06-30,Copa America 2024,2024,Group Stage,Peru,True,Argentina,Peru,2,0,False,0.0,0,0,0,Copa_America_2024
3942228,2024-07-05,Copa America 2024,2024,Quarter-finals,Ecuador,True,Argentina,Ecuador,1,1,True,97.8,1,1,0,Copa_America_2024
3942785,2024-07-10,Copa America 2024,2024,Semi-finals,Canada,True,Argentina,Canada,2,0,True,93.9,4,1,1,Copa_America_2024
3943077,2024-07-15,Copa America 2024,2024,Final,Colombia,True,Argentina,Colombia,1,0,True,65.3,1,0,0,Copa_America_2024
