match_id,competition_name,season_name,competition_stage,match_date,kick_off,referee_name,stadium_name,team_id,team_name,opponent_name,player_id,player_name,jersey_number,position_primary,positions_played,is_starter,minutes_played,shots,shots_on_target,goals,assists,key_passes,fouls_committed,fouls_won,yellow_cards,red_cards,xg_total
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3569,Daniel Nii Tackie Mensah Welbeck,14,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3594,Danny Rose,3,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3612,Ashley Young,18,Left Midfield,Left Midfield,True,94.7,1,0,0,0,2,2,1,0,0,0.0784
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3645,Gary Cahill,15,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,3664,Trent Alexander-Arnold,22,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,4597,Fabian Delph,17,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,10955,Harry Kane,9,Left Center Forward,Left Center Forward,True,94.7,3,2,2,0,0,1,1,0,0,0.5965
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,10956,Eric Dier,4,Right Center Midfield,Center Defensive Midfield;Right Center Midfield,False,2.9,0,0,0,0,0,0,0,0,0,0.0
7537,FIFA World Cup 2018,2018,Group Stage,2018-06-18,18:00:00.000,Wilmar Alexander Roldán Pérez,Volgograd Arena,768,England,Tunisia,10960,Jamie Vardy,11,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,2995,Ángel Fabián Di María Hernández,11,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,3090,Nicolás Hernán Otamendi,17,Center Back,Center Back;Right Center Back,True,94.1,1,0,0,0,0,2,2,1,0,0.065
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,3237,Sergio Leonel Agüero del Castillo,19,Center Forward,Center Forward,True,54.0,1,1,0,0,0,0,1,0,0,0.1359
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,3313,Giovani Lo Celso,20,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,3602,Faustino Marcos Alberto Rojo,16,,,False,0,0,0,0,0,0,0,0,0,0,0.0
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,3659,Wilfredo Daniel Caballero,23,Goalkeeper,Goalkeeper,True,94.1,0,0,0,0,0,0,0,0,0,0.0
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,5496,Cristian David Pavón,22,Right Midfield,Left Midfield;Right Midfield,False,38.4,0,0,0,0,1,0,0,0,0,0.0
7545,FIFA World Cup 2018,2018,Group Stage,2018-06-21,18:00:00.000,Ravshan Irmatov,Stadion Nizhny Novgorod (Nizhniy Novgorod),779,Argentina,Croatia,5497,Gonzalo Gerardo Higuaín,9,Center Forward,Center Forward,False,40.1,1,1,0,0,1,0,0,0,0,0.0361
