"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"corners",760466,"2026-06-24","South Africa","South Korea",4,2,4.04301948051948,4.46022727272727,3.04991284803037,1.63310607494815,1.65748221209819,1.76751461519915,4,0.180719408688645,0.404560695070879
"corners",760466,"2026-06-24","South Korea","South Africa",6,9,4.80722402597403,4.46022727272727,6.50228679870988,1.96575648634727,2.06828014827183,1.84861442942833,5,0.225572340644091,0.049914804848131
"corners",760467,"2026-06-24","Czech Republic","Mexico",5,2,4.61444805194805,4.46022727272727,3.14551387608096,1.75597848427424,1.77172040178804,2.20311926173654,5,0.260637980823013,0.624492588811884
"corners",760467,"2026-06-24","Mexico","Czech Republic",1,9,4.3786525974026,4.46022727272727,5.40276837026678,2.90191154650467,2.96502754998302,3.71585688690188,4,0.405537975404566,0.619427118767791
"corners",760468,"2026-06-25","Ecuador","Germany",3,5,4.83763736263736,4.47527472527473,3.80219974539084,1.90011747187544,1.77133097160687,1.58721987578366,5,0.281505172327296,0.110612093046445
"corners",760468,"2026-06-25","Germany","Ecuador",2,8,6.33664412510566,4.47527472527473,5.61581371032171,3.33709268465694,2.17128642390406,2.85778790101301,6,0.368172499159451,0.240904793536281
"corners",760469,"2026-06-25","Paraguay","Australia",1,2,3.3394819466248,4.47527472527473,3.33582630176141,2.1336662574673,2.97670698430942,2.13110588643781,3,0.420475641646129,0.41953818749468
"corners",760469,"2026-06-25","Australia","Paraguay",3,9,3.81259811616955,4.47527472527473,4.05684117471498,1.58942495442426,1.77133097160687,1.64738673893635,4,0.279935331985932,0.333569925969635
"corners",760470,"2026-06-25","Turkey","United States",2,2,6.05376766091052,4.47527472527473,5.20455349514782,3.14555317730739,2.17128642390406,2.59863284659973,6,0.316876153224892,0.176301572394751
"corners",760470,"2026-06-25","United States","Turkey",9,6,4.94330669330669,4.47527472527473,5.02773293383004,3.36282386791755,3.78999253666846,3.29483785212608,5,0.202947418159015,0.189782758312671
"corners",760471,"2026-06-25","Japan","Sweden",2,10,4.49175824175824,4.47527472527473,5.75464828116783,2.18041699092896,2.17128642390406,2.94777961181286,4,0.430744919791577,0.681488300620755
"corners",760471,"2026-06-25","Sweden","Japan",8,7,3.94803113553114,4.47527472527473,3.02787686826531,3.56689797470678,3.09133570029754,4.76958640804248,4,0.196859469489846,0.410863787036366
"corners",760472,"2026-06-25","Tunisia","Netherlands",4,8,4.49049027895182,4.47527472527473,2.96137611385218,1.66069655200594,1.65905759176145,1.79681368967877,4,0.118269244483141,0.430184519685725
"corners",760472,"2026-06-25","Netherlands","Tunisia",6,7,4.03136446886447,4.47527472527473,5.45644260250324,2.24598630165835,2.063119491493,1.85491157804961,4,0.182642288894669,0.0427183890200668
"corners",760473,"2026-06-25","Curaçao","Ivory Coast",4,2,3.3394819466248,4.47527472527473,2.78031497619712,1.69427302034274,1.65905759176145,1.86811191824576,3,0.123593778643752,0.22482699667346
"corners",760473,"2026-06-25","Ivory Coast","Curaçao",6,2,4.05376766091052,4.47527472527473,5.38329444731476,2.23513846103314,2.063119491493,1.8627424339322,4,0.178960236805846,0.0463448497621395
"corners",760474,"2026-06-26","Senegal","Iraq",12,9,4.30908054711246,4.46542553191489,5.3422790587983,6.76760042811963,6.49626586332502,5.22166533093688,4,0.141017895255674,0.0484972789897803
"corners",760474,"2026-06-26","Iraq","Senegal",3,2,3.76101823708207,4.46542553191489,3.2418475625886,1.57870852088632,1.76809146008001,1.5051768238706,4,0.268850088778516,0.165472612399837
"corners",760475,"2026-06-26","Norway","France",4,2,4.61816109422492,4.46542553191489,3.47392051425411,1.67622854735281,1.65802130751225,1.67083919509408,5,0.240264317161528,0.0727058715371913
"corners",760475,"2026-06-26","France","Norway",5,16,4.34891084093212,4.46542553191489,4.35987259227873,1.78677542193905,1.77109470625871,1.78515016016301,4,0.135737021433263,0.134312536121103
"corners",760476,"2026-06-26","Egypt","Iran",8,5,3.83271276595745,4.46542553191489,3.67304975220195,3.68873289706733,3.09911232515897,3.86947415789466,4,0.21791665231387,0.24979256075353
"corners",760476,"2026-06-26","Iran","Egypt",2,8,3.10208674304419,4.46542553191489,3.34348981015678,1.53108386770512,2.16584368509955,1.62260676101744,3,0.359146568136722,0.421503039776352
"corners",760477,"2026-06-26","New Zealand","Belgium",5,2,3.90387537993921,4.46542553191489,2.97444616710658,1.88151838812512,1.77109470625871,2.31164861313802,4,0.204730512386312,0.426352591963778
"corners",760477,"2026-06-26","Belgium","New Zealand",8,12,4.72512515644556,4.46542553191489,5.38351172927904,2.90657566933859,3.09911232515897,2.52138743988627,5,0.240071856879851,0.141342050135335
"corners",760478,"2026-06-26","Cape Verde","Saudi Arabia",4,2,3.90387537993921,4.46542553191489,4.10319108139876,1.63405022261025,1.65802130751225,1.63418497767306,4,0.204730512386312,0.171043720894635
"corners",760478,"2026-06-26","Saudi Arabia","Cape Verde",2,8,3.48670212765957,4.46542553191489,3.9275675126602,1.68193662747191,2.16584368509955,1.88467413176258,3,0.457904254235048,0.564136478100937
"corners",760479,"2026-06-26","Uruguay","Spain",1,10,4.88847517730497,4.46542553191489,2.93022671615842,3.30159474712762,2.96906101822725,1.85514691859446,5,0.291302585658862,0.0299816655549991
"corners",760479,"2026-06-26","Spain","Uruguay",6,10,5.6218085106383,4.46542553191489,5.86349085483308,1.84113925553628,2.06648966179912,1.83027125539944,6,0.258230816842313,0.218881539740682
"corners",760480,"2026-06-27","Croatia","Ghana",3,16,4.59094256259205,4.4819587628866,5.98528570163544,1.8104459688661,1.77353770792162,2.40913294841189,5,0.235289489361001,0.508324969319818
"corners",760480,"2026-06-27","Ghana","Croatia",2,5,3.9409793814433,4.4819587628866,3.17070952133761,1.89126802922158,2.17498559398452,1.55594592867717,4,0.307930656688947,0.152845068897754
"corners",760481,"2026-06-27","Colombia","Portugal",5,6,4.03725398313027,4.4819587628866,3.73631844991375,1.84692195730504,1.7691496320136,1.9333064180276,4,0.181668627007128,0.236778778673329
"corners",760481,"2026-06-27","Portugal","Colombia",2,11,5.02561211340206,4.4819587628866,4.01835737125753,2.48966477368438,2.17498559398452,1.92975814179669,5,0.318083858673117,0.140437139578925
"corners",760482,"2026-06-27","DR Congo","Uzbekistan",2,2,4.34425625920471,4.4819587628866,4.4477106301742,2.09969429492199,2.17498559398452,2.15607881340182,4,0.397845439238055,0.420948143996486
"corners",760482,"2026-06-27","Uzbekistan","DR Congo",4,2,3.91568483063328,4.4819587628866,4.08473024591944,1.63377770515823,1.65977189431051,1.63376131282377,4,0.202602239356114,0.173967696475166
"corners",760483,"2026-06-27","Jordan","Argentina",2,2,3.77282768777614,4.4819587628866,2.06118333292337,1.81032532809382,2.17498559398452,1.30777001081193,4,0.271378729102426,0.0237413531283023
"corners",760483,"2026-06-27","Argentina","Jordan",6,13,4.85609965635739,4.4819587628866,7.3296355469527,1.95393741320304,2.06084892651064,1.95733199544705,5,0.217245022236352,0.0210211698443636
"corners",760484,"2026-06-27","Algeria","Austria",0,2,4.91568483063328,4.4819587628866,4.54605855576173,4.91568483063328,4.4819587628866,4.54605855576173,5,0.296577803361694,0.227162574804326
"corners",760484,"2026-06-27","Austria","Algeria",3,2,4.20139911634757,4.4819587628866,4.25084146549683,1.68690580730735,1.77353770792162,1.7012500690645,4,0.365850353130837,0.376924762751826
"corners",760485,"2026-06-27","Panama","England",3,5,3.6409793814433,4.4819587628866,2.5519317573218,1.55598073178832,1.77353770792162,1.53313935375895,4,0.243503289442821,0.0643030281039636
"corners",760485,"2026-06-27","England","Panama",7,14,5.44262072707542,4.4819587628866,6.86075159107066,2.10795721499579,2.50669890083495,1.90519397231745,5,0.134343093816784,0.034624974369626
"corners",760486,"2026-06-28","South Africa","Canada",1,3,4.028125,4.445,3.48080369077857,2.63482399285459,2.95322013103413,2.23354047803,4,0.327189908312358,0.210882480445602
"corners",760486,"2026-06-28","Canada","South Africa",4,6,6.29318181818182,4.445,6.73726090353825,2.11336846349514,1.65593435448447,2.2847009411264,6,0.360230531179106,0.441542150948866
"corners",760487,"2026-06-29","Brazil","Japan",6,13,6.45425649530127,4.43532338308458,5.23583986453082,1.84506869786813,2.07697141962996,1.8819274923627,6,0.141169507736298,0.330226410719297
