"family","match_id","match_date","team_name","opponent_name","actual","n_prior","lambda_baseline","lambda_global","lambda_hier","nll_baseline","nll_global","nll_hier","threshold","brier_baseline","brier_hier"
"cards",760454,"2026-06-22","Norway","Senegal",0,1,1.34424603174603,1.61309523809524,1.07081475739685,1.34424603174603,1.61309523809524,1.07081475739685,1,0.546510935530591,0.432004953813951
"cards",760454,"2026-06-22","Senegal","Norway",0,8,1.54349816849817,1.61309523809524,1.3446114130477,1.54349816849817,1.61309523809524,1.3446114130477,2,0.208507489103904,0.151241815678791
"cards",760455,"2026-06-22","Jordan","Algeria",1,1,1.34424603174603,1.61309523809524,1.36299450483823,1.04841274706354,1.1349403966188,1.0533103837987,1,0.0679833767335411,0.0654814089354016
"cards",760455,"2026-06-22","Algeria","Jordan",1,1,1.34424603174603,1.61309523809524,1.04436661790105,1.04841274706354,1.1349403966188,1.00095602351327,1,0.0679833767335411,0.123843917534616
"cards",760456,"2026-06-22","Argentina","Austria",2,12,2.12149859943978,1.61309523809524,1.12406021898402,1.31040032902869,1.3499327357023,1.58331274825409,2,0.139963894620143,0.476417109195301
"cards",760456,"2026-06-22","Austria","Argentina",2,1,1.5109126984127,1.61309523809524,1.71297473632575,1.37863207044495,1.3499327357023,1.32965897482817,2,0.307115072388754,0.239342899452029
"cards",760457,"2026-06-22","France","Iraq",0,15,1.30327380952381,1.61309523809524,0.715559098762465,1.30327380952381,1.61309523809524,0.715559098762465,1,0.530506782279689,0.26120411408249
"cards",760457,"2026-06-22","Iraq","France",1,1,1.5109126984127,1.61309523809524,1.98637445265547,1.09819879414885,1.1349403966188,1.30006335865429,2,0.198755794196427,0.348446478707179
"cards",760458,"2026-06-23","England","Ghana",1,13,0.943313953488372,1.59593023255814,0.589449007536036,1.00167007471763,1.12847344842201,1.11801607149333,1,0.151582096914852,0.307617541783457
"cards",760458,"2026-06-23","Ghana","England",1,4,1.88662790697674,1.59593023255814,2.01502432841534,1.25183684764605,1.12847344842201,1.31439305943432,2,0.316337503688048,0.357658443288794
"cards",760459,"2026-06-23","Colombia","DR Congo",2,5,1.89796511627907,1.59593023255814,0.962478374690771,1.30954765520064,1.35416384484582,1.73211291710341,2,0.188640419336897,0.561838719256593
"cards",760459,"2026-06-23","DR Congo","Colombia",1,1,1.49660852713178,1.59593023255814,1.64513042610162,1.09340696081465,1.12847344842201,1.14731075864332,1,0.0501259192554075,0.0372441329148597
"cards",760460,"2026-06-23","Panama","Croatia",1,4,2.10885012919897,1.59593023255814,1.55170547243357,1.36270729272195,1.12847344842201,1.11235084159822,2,0.387700101498398,0.210982735812795
"cards",760460,"2026-06-23","Croatia","Panama",1,15,1.49898255813953,1.59593023255814,0.999932367934239,1.09419597475086,1.12847344842201,1.00000000228715,1,0.0498884824106968,0.135353590484293
"cards",760461,"2026-06-23","Portugal","Uzbekistan",1,10,1.46531007751938,1.59593023255814,0.931191771341284,1.08324320043672,1.12847344842201,1.00248181000333,1,0.0533639339688584,0.155302019867443
